      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 334.895      0.160952      0.222725     0.0243622     0.0401383     0.0828573     0.0022046  -3.27357e-15             0      0.471088      0.235544     -0.235544      0.471088
 345.759      0.157304      0.217894      0.023088      0.038447     0.0805956    0.00201123  -3.43194e-15             0      0.455174      0.227587     -0.227587      0.455174
  356.77      0.154114      0.213672     0.0219743     0.0369286     0.0785397    0.00184659  -3.38825e-15             0      0.441626      0.220813     -0.220813      0.441626
 370.114      0.150784      0.209267     0.0208085     0.0352987     0.0763041    0.00167899  -3.60061e-15             0      0.427856      0.213928     -0.213928      0.427856
 383.547      0.147921      0.205483     0.0197976     0.0338505     0.0742913     0.0015378  -3.34955e-15             0       0.41636       0.20818      -0.20818       0.41636
 399.557      0.145069      0.201722     0.0187685     0.0323389     0.0721645    0.00139806  -3.10637e-15             0      0.405292      0.202646     -0.202646      0.405292
 415.628      0.142782       0.19872     0.0179026     0.0310309      0.070306    0.00128342  -3.62284e-15             0       0.39684       0.19842      -0.19842       0.39684
 434.143       0.14089      0.196268     0.0170992      0.029772     0.0685123    0.00117875   -3.1278e-15             0      0.390488      0.195244     -0.195244      0.390488
 452.703      0.139909      0.195058      0.016509     0.0287875     0.0671292    0.00110127  -3.18322e-15             0      0.388297      0.194149     -0.194149      0.388297
 471.289      0.140017      0.195342     0.0161545     0.0281078     0.0662242    0.00105102  -3.46046e-15             0      0.391136      0.195568     -0.195568      0.391136
 492.139      0.141461      0.197478     0.0160357     0.0277093     0.0657817    0.00102495  -3.01575e-15             0      0.400549      0.200274     -0.200274      0.400549
 512.933      0.143751      0.200771     0.0161097     0.0275738     0.0657228    0.00101984  -3.40407e-15             0      0.414138      0.207069     -0.207069      0.414138
 533.662      0.146121       0.20416     0.0162348     0.0275283     0.0657529    0.00102138  -3.28027e-15             0      0.428447      0.214224     -0.214224      0.428447
 563.436      0.149067       0.20837     0.0163921     0.0274781     0.0657407    0.00102375  -2.78905e-15             0      0.447754      0.223877     -0.223877      0.447754
 593.287      0.151545      0.211907     0.0165406     0.0274578     0.0657181    0.00102752  -2.84742e-15             0      0.466493      0.233247     -0.233247      0.466493
 623.149       0.15384      0.215161     0.0167514     0.0275466     0.0658547    0.00103942  -3.11352e-15             0      0.487086      0.243543     -0.243543      0.487086
 652.976      0.156186      0.218445     0.0171243      0.027871     0.0664406    0.00107003  -2.65662e-15             0      0.513034      0.256517     -0.256517      0.513033
 671.755      0.157345      0.220026     0.0174654     0.0282604     0.0672842    0.00110369   -3.0534e-15             0      0.533011      0.266505     -0.266505       0.53301
 685.982      0.155726      0.217712     0.0173966     0.0282869     0.0677192    0.00110279  -3.03198e-15             0      0.537032      0.268516     -0.268516      0.537031
 695.571      0.150967      0.211045     0.0166908     0.0276254     0.0668833    0.00104174   -3.2464e-15             0      0.515812      0.257906     -0.257906      0.515812
 701.435      0.147667      0.206438     0.0161533     0.0270801     0.0660205   0.000994258  -2.81445e-15             0       0.49859      0.249295     -0.249295       0.49859
 701.476      0.147872      0.206727     0.0161793     0.0271019     0.0660537   0.000996282  -2.67392e-15             0      0.499751      0.249876     -0.249876      0.499751
 701.494      0.148043      0.206968     0.0162013     0.0271206     0.0660822    0.00099801  -3.10385e-15             0      0.500714      0.250357     -0.250357      0.500714
 701.486      0.148414      0.207489     0.0162499     0.0271626      0.066146    0.00100187  -3.29486e-15             0       0.50279      0.251395     -0.251395      0.502789
 701.281      0.149229      0.208634     0.0163601     0.0272602     0.0662932    0.00101077  -3.00328e-15             0      0.507299       0.25365      -0.25365      0.507299
 700.099      0.151066      0.211211     0.0166181     0.0274952     0.0666375    0.00103215  -2.42114e-15             0      0.517143      0.258572     -0.258572      0.517143
 695.899      0.154204      0.215611     0.0170618     0.0278989     0.0671619    0.00106945  -3.22994e-15             0      0.532269      0.266135     -0.266135      0.532269
 689.792      0.156257      0.218502     0.0173139      0.028105      0.067297    0.00108966   -3.0104e-15             0      0.538707      0.269353     -0.269353      0.538706
 682.791      0.156998      0.219558     0.0173494     0.0281006      0.067104    0.00109065  -3.06907e-15             0      0.536557      0.268278     -0.268278      0.536556
