Lx,Lz,id,min_Re
7.5,9.666666666666666,1,269.41744914752206
7.5,9.666666666666666,2,269.41744911371126
12.916666666666666,5.333333333333333,1,128.7292793749458
10.416666666666666,3.3333333333333335,1,189.5047630566527
11.666666666666666,4.333333333333333,1,144.6976870830254
6.25,8.666666666666666,1,288.7519149114089
6.25,8.666666666666666,2,297.9782596908117
6.25,8.666666666666666,3,288.751915068274
5.0,8.0,1,294.57081723992525
14.166666666666666,6.666666666666667,1,119.5783637374569
7.5,10.0,1,272.5362270980276
7.5,10.0,2,272.5362274464791
12.916666666666666,5.666666666666667,1,123.40946122420601
9.166666666666666,2.6666666666666665,1,258.03811174608046
9.166666666666666,2.6666666666666665,2,258.03811205766317
11.666666666666666,4.666666666666667,1,134.37326329257243
10.416666666666666,3.6666666666666665,1,164.34630025777415
10.416666666666666,3.6666666666666665,2,164.3463005610805
6.25,9.0,1,290.11540969840956
6.25,9.0,2,290.1154095499449
14.166666666666666,7.0,1,117.03826428998805
12.916666666666666,6.0,1,119.182544791859
11.666666666666666,5.0,1,126.58394287699015
10.416666666666666,4.0,1,146.886149846122
6.25,9.333333333333334,1,294.9494374548661
9.166666666666666,3.0,1,206.75723328488138
9.166666666666666,3.0,2,206.75723344020673
14.166666666666666,7.333333333333333,1,115.03461662313389
12.916666666666666,6.333333333333333,1,115.82134968830039
11.666666666666666,5.333333333333333,1,120.60472227971205
10.416666666666666,4.333333333333333,1,134.40821865754424
9.166666666666666,3.3333333333333335,1,173.6617465489399
14.166666666666666,7.666666666666667,1,113.5094536352182
12.916666666666666,6.666666666666667,1,113.17377275873392
11.666666666666666,5.666666666666667,1,115.96845973494182
10.416666666666666,4.666666666666667,1,125.26917551393163
7.916666666666667,2.6666666666666665,1,232.52604920623926
7.916666666666667,2.6666666666666665,2,232.52604908846047
9.166666666666666,3.6666666666666665,1,151.46268956942566
14.166666666666666,8.0,1,112.42134418270915
12.916666666666666,7.0,1,111.13701786687291
11.666666666666666,6.0,1,112.37120896229062
10.416666666666666,5.0,1,118.45145960937843
7.916666666666667,3.0,1,188.05575859632265
9.166666666666666,4.0,1,136.10693761993758
14.166666666666666,8.333333333333334,1,111.74092144701866
14.166666666666666,8.333333333333334,2,111.74092140411433
12.916666666666666,7.333333333333333,1,109.6412006319711
11.666666666666666,6.333333333333333,1,109.61417272941452
10.416666666666666,5.333333333333333,1,113.31374687339384
6.666666666666667,2.3333333333333335,1,272.0431336699548
6.666666666666667,2.3333333333333335,2,272.0431339430199
7.916666666666667,3.3333333333333335,1,159.40946713389144
9.166666666666666,4.333333333333333,1,125.21227467294737
14.166666666666666,8.666666666666666,1,111.44822848597482
14.166666666666666,8.666666666666666,2,111.44822835776465
12.916666666666666,7.666666666666667,1,108.63911026342545
12.916666666666666,7.666666666666667,2,108.63911017540113
11.666666666666666,6.666666666666667,1,107.56725297421289
11.666666666666666,6.666666666666667,2,284.8478443315321
10.416666666666666,5.666666666666667,1,109.44782003431652
7.916666666666667,3.6666666666666665,1,140.2627943905087
14.166666666666666,9.0,1,111.53123265658243
