physical_id,case,group,direction,step,Re,input
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,34,277.22413,1.948598
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,35,282.89807,1.9247122
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,36,289.89282,1.8995812
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,37,296.98012,1.8777319
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,38,305.45871,1.855178
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,39,313.99548,1.8355018
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,40,324.17312,1.81512
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,41,334.38899,1.7973127
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,42,346.46769,1.7789632
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,43,358.57205,1.7629258
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,44,372.78377,1.7464947
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,45,387.01285,1.7321343
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,46,403.63928,1.7174817
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,47,420.27747,1.7046726
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,48,439.66823,1.6916256
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,49,459.06693,1.6802107
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,1,299.98,4.0611718
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,2,300.0,4.0613344
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,3,300.02,4.0614969
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,4,315.05335,4.1788332
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,5,323.98847,4.2465705
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,6,332.97056,4.3143386
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,7,341.96291,4.3817582
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,8,350.96859,4.4483699
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,9,361.12893,4.5218033
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,10,371.34526,4.593271
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,11,383.20365,4.6726002
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,12,395.17685,4.7475927
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,13,405.48012,4.8056994
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,14,410.86728,4.8293284
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,15,411.52775,4.8300609
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,16,411.75399,4.8289874
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,17,411.77815,4.8285917
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,18,411.79914,4.8278506
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,19,411.78149,4.8260235
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,20,411.46786,4.8199732
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,21,410.67515,4.8099768
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,22,409.6328,4.7986531
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,23,408.09975,4.7830845
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,24,405.76102,4.7601042
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,25,402.39564,4.7270521
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,26,397.43337,4.6758998
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,27,392.00122,4.6112916
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,28,388.65918,4.5579943
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,29,386.96298,4.5030461
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,30,386.93792,4.499335
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,31,386.92897,4.4968961
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,32,386.92882,4.4923541
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,33,386.99289,4.4835867
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,34,387.37583,4.4669184
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,35,388.69759,4.4422006
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,36,390.87653,4.4192853
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,37,392.84631,4.4038482
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,plus,38,394.97194,4.3889144
