                     %Lz                     obs                       s                guesserr                   error     directory
               5.2477073               2.8706421               1.8436629           1.3975873e-05           1.7961248e-15   search-58/
               5.2397166               2.8594126               1.8518091           1.6819447e-05           2.2335423e-16   search-59/
                 5.23054               2.8472826               1.8606912           1.4101602e-05           7.6130216e-14   search-60/
               5.2208793               2.8345194               1.8700377           1.0989083e-05           2.8894333e-14   search-61/
               5.2094047               2.8186262               1.8815916           1.1508632e-05           4.2664026e-14   search-62/
               5.1984471               2.8019412               1.8935649           1.0028131e-05           3.6198117e-14   search-63/
               5.1865931               2.7809046               1.9084077           1.1414012e-05           3.5465184e-14   search-64/
               5.1766537                2.758792               1.9237351           1.0529133e-05           2.0425201e-14   search-65/
               5.1681221               2.7326151               1.9416054           1.1962157e-05           7.8244186e-15   search-66/
               5.1628814               2.7076294               1.9584902           1.1136708e-05           5.3471434e-14   search-67/
               5.1602189               2.6859599               1.9730642           1.1530198e-05           1.1993838e-14   search-68/
                 5.15956               2.6774547               1.9787758           1.2282333e-05           6.1695823e-16   search-69/
               5.1594545               2.6758164               1.9798756           1.0392576e-05           9.7041952e-16   search-70/
               5.1587011               2.6585712               1.9914484           1.6746116e-06            4.885943e-16   search-72/
               5.1585895               2.6537452               1.9946864           1.2895051e-06           5.4599113e-15   search-74/
               5.1584966               2.6475423               1.9988478           2.8652226e-07            4.788767e-16   search-75/
               5.1584807               2.6265049                2.012961           3.3774811e-07           5.4392072e-14   search-76/
               5.1586013               2.6121705               2.0225776           5.1577002e-07           1.4981483e-15   search-79/
