                     %Lz                     obs                       s                guesserr                   error     directory
               7.5989208               2.6790463              0.19798985            1.222015e-05           2.3573239e-14   search-30/
               7.5156976               2.6853061              0.20840242           1.2240808e-05           1.9354157e-14   search-31/
               7.4214448               2.6935913               0.2201453           1.2314289e-05           1.9669293e-14   search-32/
               7.3267808               2.7028571              0.23191129           1.0158266e-05           1.1339529e-14   search-33/
               7.2122555               2.7148456              0.24612945           1.1348438e-05            1.240172e-14   search-34/
               7.0975409                2.727155              0.26036956           1.0619678e-05           9.9870708e-15   search-35/
                6.967946               2.7407379              0.27647045            1.224063e-05           1.4430657e-14   search-36/
               6.8383751               2.7533298              0.29259752            1.268232e-05           1.4163355e-14   search-37/
               6.7089283               2.7644323               0.3087515           1.3397543e-05           1.2398121e-14   search-38/
               6.5796839                2.773789              0.32493273           1.4479106e-05           1.3872716e-14   search-39/
                6.450684               2.7813812              0.34114104           1.6002467e-05           1.6970736e-14   search-40/
               6.3219293               2.7873306              0.35737575           1.7394159e-05           1.1519966e-14   search-41/
                6.193389               2.7917045              0.37363674            1.819106e-05           2.0180611e-14   search-42/
               6.0650281               2.7942703              0.38992644             1.83446e-05           1.7469601e-14   search-43/
               5.9368406               2.7943008              0.40625215           1.8319315e-05           2.8883646e-14   search-44/
               5.8088544                 2.79061              0.42262754           1.9066737e-05           2.2226436e-14   search-45/
               5.6976182               2.7834553              0.43693548            1.673694e-05            3.319074e-14   search-46/
               5.5864929               2.7723435              0.45129635           1.6832695e-05             2.33763e-14   search-47/
               5.4753316                2.757714               0.4657056           1.6204023e-05           2.5048734e-14   search-48/
               5.3639461               2.7403968              0.48015465           1.4718788e-05           2.5724483e-14   search-49/
               5.2522008               2.7211154              0.49463655           1.4032736e-05           2.1006653e-14   search-50/
               5.1400538               2.7002034              0.50914927           1.5086574e-05           1.7071663e-14   search-51/
               5.0275517               2.6776016              0.52369478           1.6686159e-05            1.099859e-14   search-52/
               4.9148077               2.6530133              0.53827828           1.8157136e-05           2.9479443e-14   search-53/
                4.801987               2.6261691               0.5529086           1.9492862e-05           2.8942248e-14   search-54/
               4.7024048               2.6006598               0.5658811           1.6461882e-05           2.0191725e-14   search-55/
               4.6029778               2.5739851              0.57890224           1.5026372e-05           3.0247358e-14   search-56/
               4.5036476               2.5469509              0.59196962           1.3864248e-05           2.6316747e-14   search-57/
               4.4042757               2.5202922              0.60507582           1.3232829e-05           3.6932758e-14   search-58/
                4.304766               2.4943847              0.61821287           1.2911905e-05           1.3815039e-14   search-59/
               4.2051216                2.469234              0.63137539            1.246897e-05           1.0839184e-14   search-60/
               4.1054278               2.4446098              0.64456054           1.2003634e-05           1.2437738e-14   search-61/
               4.0058208               2.4201608              0.65776747           1.1998471e-05           9.4834319e-15   search-62/
                3.906484               2.3954585               0.6709969           1.2566391e-05           1.0020234e-14   search-63/
               3.8076771                2.369955              0.68425087           1.3593412e-05           3.2883666e-15   search-64/
               3.7097795               2.3428558              0.69753274           1.5062418e-05           9.5492955e-15   search-65/
                3.613331                2.312986              0.71084815           1.7079845e-05           1.0740077e-14   search-66/
                3.519057               2.2788123              0.72420805           1.9803715e-05           8.1561554e-15   search-67/
               3.4415767               2.2453051              0.73557538           1.7262877e-05           9.7178759e-15   search-68/
                3.366976               2.2068059              0.74700434           1.7475695e-05           4.9196684e-15   search-69/
               3.2959582               2.1629396              0.75851443           1.8714512e-05           5.5304115e-15   search-70/
                3.236669               2.1196821              0.76878542           1.6366729e-05           1.7488924e-15   search-71/
               3.1812703               2.0725983              0.77914161           1.5595852e-05           8.6312566e-15   search-72/
               3.1302699               2.0222053              0.78958959           1.5487937e-05           5.0926333e-15   search-73/
               3.0841844               1.9691341               0.8001369           1.5853109e-05           4.0312146e-15   search-74/
               3.0435901               1.9140767              0.81079102           1.6179862e-05           5.8947197e-15   search-75/
               3.0091778               1.8577375              0.82156069           1.6605858e-05           1.1712471e-14   search-76/
               2.9818205               1.8008079              0.83245735           1.7317173e-05           4.2100905e-15   search-77/
               2.9626455               1.7439733              0.84349689           1.8521585e-05           4.3670576e-15   search-78/
               2.9536458               1.6942513              0.85342133           1.6378606e-05           3.3235044e-15   search-79/
