      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 256.874      0.131391      0.177364     0.0247295     0.0495762     0.0660279    0.00306935             0             0      0.386824      0.193412     -0.193412      0.386824
  266.88      0.130658      0.176896      0.023798     0.0477931     0.0640577    0.00285053             0             0       0.38538       0.19269      -0.19269       0.38538
 276.902      0.130466      0.177115     0.0230207     0.0462945     0.0624038    0.00267314             0             0      0.386447      0.193224     -0.193224      0.386447
 288.567      0.130889      0.178196     0.0222876     0.0448718     0.0608333    0.00251022             0             0      0.390741      0.195371     -0.195371      0.390741
 300.216      0.132031      0.180209     0.0217294     0.0437806     0.0596245    0.00238891             0             0      0.398579       0.19929      -0.19929      0.398579
 311.828      0.134024      0.183347     0.0213578     0.0430448      0.058798    0.00230901             0             0      0.410852      0.205426     -0.205426      0.410852
 323.362      0.137236      0.188116     0.0212293      0.042771     0.0584617    0.00228004             0             0      0.429864      0.214932     -0.214932      0.429864
 334.712       0.14296      0.196283     0.0215741     0.0433931     0.0590617     0.0023484             0             0      0.463587      0.231793     -0.231793      0.463587
 340.809       0.15242      0.209338      0.022951     0.0459843     0.0616946    0.00264131             0             0      0.520628      0.260314     -0.260314      0.520627
 340.847      0.153071      0.210222     0.0230728     0.0462155     0.0619289    0.00266822             0             0      0.524627      0.262314     -0.262314      0.524627
 340.825      0.154123      0.211647     0.0232762     0.0466022     0.0623204    0.00271355             0             0      0.531115      0.265558     -0.265558      0.531115
 340.473      0.156306      0.214589     0.0237235     0.0474545     0.0631804    0.00281473             0             0      0.544652      0.272326     -0.272326      0.544652
 338.523      0.160922      0.220749     0.0247786     0.0494753     0.0652019    0.00306178             0             0      0.573625      0.286812     -0.286812      0.573625
