physical_id,case,group,direction,step,Re,input
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,minus,37,382.48734,1.7332513
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,minus,38,398.03352,1.7224602
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,minus,39,413.5883,1.712148
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,minus,40,431.59086,1.7009487
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,minus,41,449.60766,1.6907145
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,minus,42,467.64074,1.6816543
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,minus,43,488.45154,1.67294
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,minus,44,509.28658,1.6663681
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,1,299.98,1.7803118
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,2,300.0,1.7802295
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,3,300.02,1.7801472
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,4,307.70685,1.747396
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,5,312.32127,1.7267678
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,6,316.87619,1.7056406
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,7,322.407,1.6786301
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,8,327.81305,1.6499694
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,9,333.02654,1.6183649
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,10,337.89087,1.5801409
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,11,340.01806,1.553855
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,12,340.47748,1.5445354
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,13,340.81253,1.5321148
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,14,340.60192,1.5124642
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,15,338.25707,1.4837132
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,16,333.43372,1.4582437
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,17,327.7719,1.4401876
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,18,321.25198,1.4256624
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,19,312.83223,1.4121823
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,20,302.2563,1.4003715
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,21,289.88212,1.3914384
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,22,277.37503,1.3865574
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,23,264.80305,1.3854658
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,24,252.20528,1.3884449
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,25,239.61616,1.3964267
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,26,229.46986,1.4078782
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,27,220.79677,1.4229828
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,28,213.26789,1.4424001
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,29,206.86285,1.4668675
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,30,201.0172,1.4998256
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,31,196.13251,1.5363481
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,32,193.86463,1.5559396
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,33,187.09357,1.6289767
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,34,182.75538,1.6941384
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,35,179.93511,1.7509177
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,36,177.88876,1.8053064
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,37,176.26722,1.8637853
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,38,175.11952,1.9235637
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,39,174.41708,1.981522
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,40,174.10006,2.028763
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,41,174.11586,2.1416799
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,42,174.89309,2.2430308
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,43,176.13222,2.3365999
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,44,177.87121,2.4339507
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,45,180.06615,2.533709
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,46,182.67449,2.6350582
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,47,185.65787,2.7374241
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,48,189.43881,2.8537816
re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,plus,49,193.62242,2.970579
