                     %Lz                     obs                       s                guesserr                   error     directory
               6.1073402               1.4406676               1.2995142           1.8290943e-05           2.7507928e-14   search-33/
               6.3259379               1.4793122                1.377575            1.854615e-05           3.4740102e-14   search-34/
               6.5028183               1.5188872               1.4409651           1.8298666e-05           4.6816169e-14   search-35/
               6.6451112               1.5603396                 1.49229            1.835585e-05           4.4656203e-16   search-36/
               6.7552155               1.6041824               1.5325251           1.9136762e-05           3.1365168e-16   search-37/
                 6.82635               1.6446592               1.5592329           1.6622299e-05           4.5024144e-16   search-38/
               6.8797686               1.6918778               1.5806514           1.8757032e-05           2.4594227e-16   search-39/
               6.9071167               1.7354675                1.593884           1.7230415e-05           3.4779731e-16   search-40/
               6.9190087               1.7830454                1.604363           1.9907438e-05           4.3433281e-16   search-41/
               6.9176249               1.8283862               1.6133123           1.9537348e-05           4.8112863e-16   search-42/
                6.906038               1.8787357               1.6238619           1.0232345e-05           7.0101552e-15   search-43/
               6.8870526               1.9306506               1.6357752           1.4143543e-05           5.7885347e-14   search-44/
               6.8646032               1.9821493               1.6482454           1.8077411e-05           2.8128128e-14   search-45/
               6.8413482               2.0339802               1.6608616           1.2546474e-05           2.9899475e-14   search-46/
               6.8163782               2.0957567               1.6752073           1.2237726e-05           2.1935152e-14   search-47/
                6.798127               2.1567163               1.6880593           1.6170616e-05           6.7596351e-14   search-48/
               6.7896166               2.2100511               1.6982623           1.9101866e-05           4.4692837e-14   search-49/
               6.7890257               2.2565763               1.7068383            1.831872e-05           7.8559104e-14   search-50/
               6.7955612               2.3040798               1.7160005           1.8581742e-05           1.3061219e-14   search-51/
               6.8083945               2.3506693               1.7259419           1.7915988e-05           2.9854683e-14   search-52/
               6.8215546               2.3898756               1.7348539           1.7252885e-05           4.1146089e-14   search-53/
               6.8308484               2.4246356               1.7425377           1.7289596e-05           2.9189318e-16   search-54/
               6.8334489               2.4527162                1.748489           1.9905216e-05           6.2549312e-16   search-55/
               6.8309829               2.4755876               1.7536299           1.8469914e-05            2.608587e-16   search-56/
               6.8245244               2.4978567                1.759333           1.3493549e-05           1.0492945e-14   search-57/
               6.8152924               2.5189734                1.765489           1.5157404e-05           3.1658094e-14   search-58/
               6.8045635               2.5389961               1.7718738           1.6228808e-05           2.2092975e-14   search-59/
               6.7931614               2.5584453               1.7783678           1.3617666e-05            2.096448e-14   search-60/
               6.7816759               2.5779949               1.7849288            1.145936e-05           9.2244315e-15   search-61/
               6.7707783               2.5984283               1.7915475           1.1093228e-05           8.2150651e-15   search-62/
               6.7615749               2.6206951               1.7982456           1.3956662e-05           2.3196869e-14   search-63/
               6.7566146                2.642066               1.8041602            1.685609e-05           4.9748701e-14   search-64/
               6.7563215               2.6616996               1.8094378           1.7149273e-05           8.3342627e-14   search-65/
               6.7609923               2.6814842                1.815166           1.5441702e-05           5.1658859e-14   search-66/
               6.7707804               2.6999193               1.8215591           1.4693418e-05           9.1282131e-15   search-67/
               6.7817334               2.7129915               1.8271773           1.8542605e-05           4.1760299e-14   search-68/
               6.7944876               2.7240768               1.8330278           1.7260141e-05           3.0120396e-14   search-69/
               6.8083813                2.733261               1.8390028           1.3007273e-05            2.783222e-14   search-70/
               6.8249471               2.7416371               1.8458408           1.2212808e-05           1.3770918e-14   search-71/
               6.8443093                2.748918               1.8536211           1.2268118e-05           3.0515147e-14   search-72/
               6.8640997               2.7542601               1.8614596           1.0199134e-05           2.2163908e-14   search-73/
               6.8882124               2.7584895               1.8709903           1.1325539e-05           2.6700523e-14   search-74/
               6.9119599               2.7604973                1.880581           1.2386339e-05           4.7324085e-14   search-75/
               6.9301228               2.7602814               1.8887718           1.7217854e-05           9.4533516e-16   search-76/
               6.9343003               2.7590501               1.8932576           1.8263731e-05           1.6115134e-15   search-77/
                6.930339               2.7582751               1.8961151           1.8059296e-05           1.9417509e-15   search-78/
               6.9176389               2.7576459               1.9015419           1.0382473e-05           7.9106129e-15   search-79/
