                     %Lz                     obs                       s                guesserr                   error     directory
               7.4536781               1.6279676                1.617509           1.7586442e-05           6.2892605e-14   search-41/
               7.5536192               1.6732051               1.6508719           1.8490655e-05           3.3682346e-16   search-42/
               7.6277405               1.7208051                1.676583           1.9619131e-05           2.1809319e-16   search-43/
                7.672196               1.7636644               1.6933149           1.6810265e-05            2.900634e-16   search-44/
               7.7026247               1.8118384               1.7070727           1.8402453e-05           2.9848339e-16   search-45/
               7.7180517               1.8611106               1.7179893           1.9671886e-05           4.3892372e-14   search-46/
               7.7227666               1.9102625               1.7276357            1.790604e-05           3.8113776e-14   search-47/
               7.7207185               1.9651901               1.7381291            1.307141e-05           1.1005018e-14   search-48/
               7.7155253                 2.02331               1.7492022            1.202276e-05           6.0360412e-14   search-49/
               7.7120743               2.0829903               1.7604353           1.5870093e-05           8.9272942e-14   search-50/
               7.7148112                2.143204               1.7717733           1.9905664e-05           2.8056401e-16   search-51/
               7.7239027               2.1926421               1.7815892           1.7491604e-05           2.2979643e-14   search-52/
               7.7392607               2.2395808               1.7918852           1.5503384e-05            8.349188e-15   search-53/
               7.7595113                 2.28311               1.8026394           1.5557498e-05           2.8101888e-14   search-54/
               7.7824819               2.3238014               1.8136976           1.7149109e-05           9.8713852e-14   search-55/
               7.8025478               2.3590977               1.8235421            1.654916e-05           7.6564915e-14   search-56/
               7.8157874               2.3885191               1.8313947           1.8877572e-05           5.0571579e-16   search-57/
               7.8214121               2.4087045               1.8366172           1.6750736e-05           7.1534189e-14   search-58/
               7.8237511               2.4291891               1.8420992           1.9073002e-05           6.4689634e-14   search-59/
               7.8227772               2.4492223               1.8479723            1.960017e-05           3.2239329e-14   search-60/
               7.8181058               2.4682823                1.854242           1.9830534e-05           5.4412553e-14   search-61/
               7.8100065               2.4838973                1.860105           1.6504589e-05           4.7431885e-14   search-62/
               7.7980397               2.4982028                1.866328           1.7432026e-05           1.6569898e-14   search-63/
               7.7830784               2.5113385               1.8728868           1.9993634e-05           3.3145621e-14   search-64/
               7.7662709               2.5235707               1.8796523           1.7640086e-05           4.5790468e-14   search-65/
               7.7484556               2.5352083               1.8865162           1.2254714e-05           2.0789861e-14   search-66/
               7.7261067               2.5489568               1.8949198           1.1222806e-05           2.3955135e-14   search-67/
               7.6990694               2.5652549               1.9049694           1.1546028e-05           3.3701161e-14   search-68/
               7.6685941               2.5840786               1.9163164           1.2333323e-05           2.8042723e-14   search-69/
               7.6385143               2.6040807               1.9277229           1.4316035e-05           2.0530807e-14   search-70/
               7.6132984               2.6231396               1.9376983           1.6726863e-05           7.0443111e-14   search-71/
               7.5941968               2.6407351                1.945935           1.8041214e-05           9.0228993e-14   search-72/
               7.5815605               2.6567749               1.9525434            1.885432e-05           7.6885091e-14   search-73/
               7.5756922                2.670816               1.9577777           1.9535842e-05           5.8969648e-14   search-74/
               7.5761281               2.6822784               1.9622034           1.8848114e-05           3.3057421e-16   search-75/
               7.5827648               2.6923983               1.9672705             1.49676e-05           7.7451319e-14   search-76/
               7.5950702               2.7000357               1.9732688           1.6531591e-05           5.7291109e-14   search-77/
               7.6068899               2.7039496               1.9782921           1.9969672e-05            3.971485e-16   search-78/
               7.6195799               2.7063545                1.983453           1.2876558e-05           3.1652338e-14   search-79/
