      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 392.011      0.251444      0.347258     0.0477826     0.0598067      0.102616    0.00586001             0             0       1.03196      0.515982     -0.515982       1.03196
 403.226      0.250786      0.346629     0.0467732     0.0587205      0.101167    0.00563583             0             0       1.02979      0.514897     -0.514897       1.02979
 414.652      0.249047      0.344515     0.0454455     0.0573807     0.0995008    0.00535783             0             0       1.01992       0.50996      -0.50996       1.01992
 425.748      0.246577      0.341372     0.0439831     0.0559519     0.0977865    0.00506512             0             0         1.005      0.502499     -0.502499         1.005
   436.4      0.243707      0.337645     0.0425133     0.0545432     0.0961208    0.00478234             0             0      0.987534      0.493767     -0.493767      0.987534
 448.912      0.240209      0.333053     0.0408674     0.0529762     0.0942641    0.00447663             0             0      0.966684      0.483342     -0.483342      0.966683
 461.385      0.237236      0.329145     0.0394845     0.0516393     0.0926578    0.00422565             0             0        0.9499       0.47495      -0.47495        0.9499
 474.256      0.234947      0.326156     0.0383582     0.0505124     0.0912824    0.00402285             0             0      0.938159       0.46908      -0.46908      0.938159
 487.578      0.233278      0.324003     0.0374509     0.0495669     0.0901102    0.00385945             0             0       0.93095      0.465475     -0.465475       0.93095
 501.179      0.232134      0.322556     0.0367366     0.0487908     0.0891293    0.00373012             0             0      0.927613      0.463806     -0.463806      0.927613
 517.439      0.231348      0.321602     0.0361135     0.0480793     0.0882037    0.00361581             0             0      0.928005      0.464002     -0.464002      0.928004
 536.232       0.23111       0.32139     0.0356717     0.0475291     0.0874486    0.00353148             0             0      0.933909      0.466955     -0.466955      0.933909
 554.944      0.231575      0.322114     0.0355248     0.0472766     0.0870465    0.00349709             0             0      0.946005      0.473002     -0.473002      0.946004
 573.416      0.232848      0.323912     0.0357018     0.0473585     0.0870518    0.00351744             0             0      0.965568      0.482784     -0.482784      0.965568
 591.383       0.23513      0.327063     0.0362534     0.0478325     0.0875446    0.00360225             0             0      0.994631      0.497316     -0.497316       0.99463
 608.366      0.238608      0.331825     0.0372072     0.0487297     0.0885684    0.00375896             0             0       1.03475      0.517377     -0.517377       1.03475
 620.748      0.242138      0.336652     0.0381925     0.0496804     0.0896806     0.0039268             0             0        1.0734      0.536701     -0.536701        1.0734
 631.911      0.245913      0.341816     0.0392315     0.0506896     0.0908783    0.00410855             0             0        1.1141      0.557049     -0.557049        1.1141
 642.223      0.249675      0.346955     0.0402816     0.0517228       0.09215    0.00429786             0             0       1.15586      0.577928     -0.577928       1.15586
 653.417       0.25507       0.35427     0.0419552     0.0534214     0.0943374    0.00461409             0             0       1.21873      0.609367     -0.609367       1.21873
 654.921      0.256528      0.356234     0.0424512     0.0539353      0.094998    0.00471112             0             0       1.23559      0.617796     -0.617796       1.23559
 655.393      0.257321      0.357299     0.0427279     0.0542238     0.0953675     0.0047659             0             0       1.24464       0.62232      -0.62232       1.24464
  655.55      0.257774      0.357906     0.0428881     0.0543916     0.0955822    0.00479784             0             0       1.24977      0.624885     -0.624885       1.24977
 655.599      0.258014      0.358228     0.0429739     0.0544817     0.0956975    0.00481501             0             0       1.25249      0.626243     -0.626243       1.25249
