      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 325.123      0.276552      0.377395     0.0663088     0.0783442      0.123245     0.0105347             0             0       1.24045      0.620225     -0.620225       1.24045
  327.94      0.280352      0.382257     0.0681811     0.0801613      0.124654     0.0110745             0             0       1.27917      0.639586     -0.639586       1.27917
 331.532      0.283591      0.386466     0.0696144     0.0815181      0.125575     0.0114914             0             0       1.31247      0.656237     -0.656237       1.31247
  336.11      0.286832      0.390737     0.0709156      0.082707      0.126259     0.0118695             0             0       1.34603      0.673015     -0.673015       1.34603
 341.473      0.290036      0.395011     0.0720885     0.0837359      0.126729     0.0122085             0             0       1.37931      0.689657     -0.689657       1.37931
 348.609      0.293757       0.40003     0.0733232       0.08477      0.127045     0.0125622             0             0       1.41781      0.708904     -0.708904       1.41781
 356.408      0.297386      0.404982     0.0743977     0.0856266      0.127133     0.0128669             0             0       1.45469      0.727343     -0.727343       1.45469
 364.772      0.300908       0.40984     0.0753081     0.0863193      0.127009     0.0131223             0             0       1.48933      0.744665     -0.744665       1.48933
 373.672      0.304282      0.414543     0.0760541     0.0868606      0.126703      0.013329             0             0       1.52162      0.760811     -0.760811       1.52162
  383.07      0.307498      0.419064     0.0766612     0.0872812      0.126272     0.0134949             0             0       1.55231      0.776155     -0.776155       1.55231
 394.275      0.311003      0.424029     0.0772176     0.0876538      0.125689     0.0136457             0             0       1.58631      0.793154     -0.793154       1.58631
 405.773      0.314356      0.428811     0.0776382     0.0879313      0.125044     0.0137596             0             0        1.6194      0.809698     -0.809698        1.6194
 417.458      0.317607      0.433488     0.0779182     0.0881188      0.124334     0.0138362             0             0       1.65158       0.82579      -0.82579       1.65158
  429.29      0.320974      0.438359     0.0780909     0.0882701      0.123575     0.0138898             0             0       1.68406       0.84203      -0.84203       1.68406
  438.69      0.324477      0.443356     0.0783764     0.0886757      0.123117     0.0140062             0             0       1.71615      0.858073     -0.858073       1.71615
 443.389      0.327663      0.447748     0.0789572     0.0895142      0.123271      0.014247             0             0       1.74482      0.872408     -0.872408       1.74482
 445.504       0.33027      0.451255     0.0796278     0.0904707      0.123712     0.0145255             0             0       1.76893      0.884467     -0.884467       1.76893
 446.507       0.33194      0.453476     0.0801128     0.0911608      0.124084     0.0147284             0             0        1.7849      0.892448     -0.892448        1.7849
 447.683      0.334012      0.456215     0.0807463     0.0920639      0.124598     0.0149957             0             0       1.80536      0.902678     -0.902678       1.80535
  449.32      0.336511      0.459509     0.0815278     0.0931836      0.125252       0.01533             0             0       1.83109      0.915547     -0.915547       1.83109
 451.427      0.338951      0.462728     0.0822835     0.0942767      0.125886     0.0156587             0             0       1.85745      0.928724     -0.928724       1.85745
 454.374      0.341481      0.466075     0.0830374     0.0953833      0.126508     0.0159932             0             0       1.88611      0.943057     -0.943057       1.88611
 458.421      0.344073      0.469522     0.0837599     0.0964687      0.127081     0.0163219             0             0       1.91701      0.958504     -0.958504       1.91701
 463.217      0.346433      0.472682     0.0843571     0.0973984      0.127528     0.0166026             0             0       1.94658      0.973288     -0.973288       1.94657
 469.811      0.348957      0.476096     0.0849116     0.0983138      0.127903     0.0168756             0             0       1.97989      0.989944     -0.989944       1.97989
