physical_id,segment_index,Re,group,from_Lx,from_Lz,target_Lx,target_Lz,cont,dmu,target_mu,ns,T,seed,symm,out_dir,seed_exists
re400_lx10_lz6_018,2,400.0,C,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_018/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_018/to_ghc/02_lz,true
re400_lx10_lz6_020,1,400.0,C,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_020/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_020/to_ghc/01_diag,true
re400_lx10_lz6_020,2,400.0,C,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_020/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_020/to_ghc/02_lz,true
re400_lx10_lz6_029,1,400.0,C,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_029/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_029/to_ghc/01_diag,true
re400_lx10_lz6_029,2,400.0,C,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_029/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_029/to_ghc/02_lz,true
re400_lx10_lz6_031,1,400.0,C,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_031/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_031/to_ghc/01_diag,true
re400_lx10_lz6_031,2,400.0,C,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_031/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_031/to_ghc/02_lz,true
re400_lx10_lz6_005,1,400.0,D,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_005/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_005/to_ghc/01_diag,true
re400_lx10_lz6_005,2,400.0,D,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_005/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_005/to_ghc/02_lz,true
re400_lx10_lz6_009,1,400.0,D,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_009/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_009/to_ghc/01_diag,true
re400_lx10_lz6_009,2,400.0,D,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_009/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_009/to_ghc/02_lz,true
re400_lx10_lz6_016,1,400.0,D,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_016/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_016/to_ghc/01_diag,true
re400_lx10_lz6_016,2,400.0,D,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_016/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_016/to_ghc/02_lz,true
re400_lx10_lz6_013,1,400.0,E,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_013/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_013/to_ghc/01_diag,true
re400_lx10_lz6_013,2,400.0,E,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_013/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_013/to_ghc/02_lz,true
re400_lx10_lz6_021,1,400.0,E,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_021/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_021/to_ghc/01_diag,true
re400_lx10_lz6_021,2,400.0,E,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_021/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_021/to_ghc/02_lz,true
re400_lx10_lz6_022,1,400.0,E,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_022/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_022/to_ghc/01_diag,true
re400_lx10_lz6_022,2,400.0,E,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_022/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_022/to_ghc/02_lz,true
re400_lx10_lz6_023,1,400.0,E,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_023/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_023/to_ghc/01_diag,true
re400_lx10_lz6_023,2,400.0,E,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_023/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_023/to_ghc/02_lz,true
re400_lx10_lz6_025,1,400.0,E,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_025/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_025/to_ghc/01_diag,true
re400_lx10_lz6_025,2,400.0,E,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_025/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_025/to_ghc/02_lz,true
re400_lx10_lz6_028,1,400.0,E,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_028/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_028/to_ghc/01_diag,true
re400_lx10_lz6_028,2,400.0,E,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_028/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_028/to_ghc/02_lz,true
re400_lx10_lz6_030,1,400.0,E,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_030/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_030/to_ghc/01_diag,true
re400_lx10_lz6_030,2,400.0,E,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_030/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_030/to_ghc/02_lz,true
re400_lx10_lz6_027,1,400.0,F,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_027/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_F.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_027/to_ghc/01_diag,true
re400_lx10_lz6_027,2,400.0,F,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_027/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_F.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_027/to_ghc/02_lz,true
re400_lx10_lz6_002,1,400.0,G,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_002/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_002/to_ghc/01_diag,true
re400_lx10_lz6_002,2,400.0,G,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_002/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_002/to_ghc/02_lz,true
re400_lx10_lz6_004,1,400.0,G,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_004/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_004/to_ghc/01_diag,true
re400_lx10_lz6_004,2,400.0,G,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_004/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_004/to_ghc/02_lz,true
re400_lx10_lz6_007,1,400.0,G,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_007/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_007/to_ghc/01_diag,true
re400_lx10_lz6_007,2,400.0,G,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_007/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_007/to_ghc/02_lz,true
re400_lx10_lz6_015,1,400.0,G,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_015/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_015/to_ghc/01_diag,true
re400_lx10_lz6_015,2,400.0,G,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_015/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_015/to_ghc/02_lz,true
re400_lx10_lz6_017,1,400.0,G,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_017/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_017/to_ghc/01_diag,true
re400_lx10_lz6_017,2,400.0,G,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_017/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_017/to_ghc/02_lz,true
re400_lx10_lz6_019,1,400.0,G,10.0,6.0,5.511566576198634,3.3069399457191806,Diag,-0.01,6.42753591421029,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_019/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_019/to_ghc/01_diag,true
re400_lx10_lz6_019,2,400.0,G,5.511566576198634,3.3069399457191806,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx10_lz6_019/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx10_lz6_019/to_ghc/02_lz,true
re400_lx2pi_lzpi_001,1,400.0,A,6.283185307179586,3.141592653589793,5.511566576198634,2.755783288099317,Diag,-0.01,6.1621187634479595,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_001/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_A.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_001/to_ghc/01_diag,true
re400_lx2pi_lzpi_001,2,400.0,A,5.511566576198634,2.755783288099317,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_001/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_A.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_001/to_ghc/02_lz,true
re400_lx2pi_lzpi_002,1,400.0,C,6.283185307179586,3.141592653589793,5.511566576198634,2.755783288099317,Diag,-0.01,6.1621187634479595,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_002/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_002/to_ghc/01_diag,true
re400_lx2pi_lzpi_002,2,400.0,C,5.511566576198634,2.755783288099317,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_002/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_002/to_ghc/02_lz,true
re400_lx2pi_lzpi_004,1,400.0,B,6.283185307179586,3.141592653589793,5.511566576198634,2.755783288099317,Diag,-0.01,6.1621187634479595,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_004/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_B.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_004/to_ghc/01_diag,true
re400_lx2pi_lzpi_004,2,400.0,B,5.511566576198634,2.755783288099317,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_004/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_B.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_004/to_ghc/02_lz,true
re400_lx2pi_lzpi_009,1,400.0,C,6.283185307179586,3.141592653589793,5.511566576198634,2.755783288099317,Diag,-0.01,6.1621187634479595,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_009/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_009/to_ghc/01_diag,true
re400_lx2pi_lzpi_009,2,400.0,C,5.511566576198634,2.755783288099317,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_009/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_009/to_ghc/02_lz,true
re400_lx2pi_lzpi_007,1,400.0,D,6.283185307179586,3.141592653589793,5.511566576198634,2.755783288099317,Diag,-0.01,6.1621187634479595,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_007/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_007/to_ghc/01_diag,true
re400_lx2pi_lzpi_007,2,400.0,D,5.511566576198634,2.755783288099317,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_007/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_007/to_ghc/02_lz,true
re400_lx2pi_lzpi_008,1,400.0,D,6.283185307179586,3.141592653589793,5.511566576198634,2.755783288099317,Diag,-0.01,6.1621187634479595,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_008/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_008/to_ghc/01_diag,true
re400_lx2pi_lzpi_008,2,400.0,D,5.511566576198634,2.755783288099317,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_008/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_D.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_008/to_ghc/02_lz,true
re400_lx2pi_lzpi_003,1,400.0,E,6.283185307179586,3.141592653589793,5.511566576198634,2.755783288099317,Diag,-0.01,6.1621187634479595,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_003/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_003/to_ghc/01_diag,true
