      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 185.737      0.390795      0.543511     0.0309648     0.0952831     0.0876026     0.0100377  -2.90404e-15             0       1.04033      0.520164     -0.520164       1.04033
 177.335      0.389988      0.541065     0.0329667      0.101701     0.0931368     0.0114298  -2.65742e-15             0       1.04909      0.524547     -0.524547       1.04909
 170.506      0.389219      0.538644     0.0349042       0.10783     0.0983273     0.0128455   -2.7833e-15             0       1.05841      0.529205     -0.529205       1.05841
 164.935       0.38856      0.536326     0.0368375      0.113819      0.103292     0.0143117   -2.6802e-15             0       1.06951      0.534755     -0.534755       1.06951
 160.476      0.388078      0.534176     0.0388381      0.119824       0.10814     0.0158663  -2.96512e-15             0       1.08388      0.541941     -0.541941       1.08388
 157.159      0.387905      0.532288     0.0410675      0.126187      0.113091     0.0176096  -3.11111e-15             0       1.10492      0.552458     -0.552458       1.10492
 156.146      0.388047      0.531568     0.0423493      0.129624       0.11566     0.0185959  -2.77882e-15             0       1.12037      0.560186     -0.560186       1.12037
 155.982      0.388138      0.531414     0.0427542      0.130667      0.116419     0.0189018  -2.94583e-15             0       1.12591      0.562957     -0.562957       1.12591
 155.938      0.388455      0.531219      0.043701      0.133007      0.118082     0.0196005  -2.52378e-15             0       1.14039      0.570193     -0.570193       1.14039
 156.683      0.389101      0.531386     0.0448877      0.135697      0.119896     0.0204287  -2.34779e-15             0       1.16227      0.581137     -0.581137       1.16227
 158.413      0.390014       0.53208     0.0459745      0.137836      0.121209     0.0211125  -2.68836e-15             0        1.1874      0.593701     -0.593701        1.1874
 161.053      0.391132      0.533258     0.0469017      0.139301      0.121961     0.0216046  -2.79616e-15             0       1.21455      0.607274     -0.607274       1.21455
 164.404      0.392365      0.534787     0.0476513      0.140118       0.12221     0.0219036  -3.02588e-15             0       1.24238       0.62119      -0.62119       1.24238
 168.273      0.393644      0.536534     0.0482437      0.140408      0.122073      0.022042  -2.11237e-15             0       1.27012      0.635062     -0.635062       1.27012
 173.455      0.395192      0.538798     0.0487974      0.140247      0.121556     0.0220504  -2.73745e-15             0       1.30314      0.651569     -0.651569       1.30314
 179.852      0.396918      0.541451     0.0492766      0.139609      0.120684     0.0219189  -2.99351e-15             0       1.33991      0.669956     -0.669956       1.33991
 186.642      0.398582      0.544091      0.049656      0.138691       0.11967     0.0217009  -2.73304e-15             0       1.37587      0.687935     -0.687935       1.37587
 195.105      0.400471      0.547136      0.050047      0.137448      0.118435     0.0213966  -2.54118e-15             0       1.41783      0.708913     -0.708913       1.41783
 203.862      0.402253      0.550011     0.0504358       0.13623      0.117304     0.0211025  -2.28588e-15             0       1.45908      0.729539     -0.729539       1.45908
 214.197      0.404164      0.553043     0.0509584      0.135072      0.116264     0.0208413  -2.75675e-15             0       1.50608      0.753042     -0.753042       1.50608
 224.703      0.405899      0.555676     0.0516464      0.134401      0.115633     0.0207311  -2.42777e-15             0       1.55291      0.776454     -0.776454       1.55291
 235.298      0.407407      0.557784      0.052579      0.134437      0.115519     0.0208378  -2.60639e-15             0        1.5997       0.79985      -0.79985        1.5997
 244.089      0.408453      0.559074     0.0535402      0.135049      0.115814     0.0211047  -2.70271e-15             0       1.63806      0.819032     -0.819032       1.63806
 251.781      0.409237       0.55993     0.0544526      0.135876      0.116252     0.0214275   -2.5283e-15             0       1.67083      0.835413     -0.835413       1.67083
 259.542      0.409958      0.560681     0.0553479      0.136763      0.116711     0.0217675  -2.43407e-15             0       1.70277      0.851385     -0.851385       1.70277
 267.406      0.410677      0.561463     0.0561662      0.137537      0.117087      0.022071  -2.58112e-15             0         1.734      0.866998     -0.866998         1.734
 275.374      0.411435      0.562357     0.0568874      0.138118      0.117338     0.0223126  -2.39758e-15             0       1.76472      0.882358     -0.882358       1.76472
 283.426      0.412249       0.56339     0.0575177      0.138496      0.117465     0.0224893  -2.21284e-15             0       1.79512      0.897559     -0.897559       1.79512
 291.535      0.413118      0.564557     0.0580727      0.138694      0.117489     0.0226084  -2.35126e-15             0       1.82532      0.912661     -0.912661       1.82532
 301.134      0.414203      0.566074     0.0586522      0.138739      0.117418     0.0226885  -2.44786e-15             0       1.86072      0.930361     -0.930361       1.86072
 310.767       0.41534      0.567711     0.0591713      0.138623      0.117272     0.0227176  -2.60258e-15             0       1.89596      0.947979     -0.947979       1.89596
 322.109      0.416714      0.569735     0.0597232       0.13833      0.117035     0.0227021  -2.70832e-15             0       1.93707      0.968537     -0.968537       1.93707
 333.486      0.418105       0.57182     0.0602263      0.137904      0.116752     0.0226446  -2.31366e-15             0       1.97782       0.98891      -0.98891       1.97782
 347.105      0.419752      0.574327     0.0607721      0.137254      0.116373      0.022532  -2.62481e-15             0       2.02573       1.01286      -1.01286       2.02573
