                     %Lz                     obs                       s                guesserr                   error     directory
               5.6286707                1.329259               1.0025236           1.3308598e-05           4.8512829e-15   search-32/
               5.9328352               1.3517247               1.0997952           1.5133629e-05           4.3440325e-15   search-33/
               6.2367959               1.3803911               1.1970902           1.6306399e-05           8.3229866e-15   search-34/
               6.5405047               1.4154752               1.2944075           1.8513703e-05           3.1341191e-14   search-35/
                6.793593               1.4503947               1.3756109           1.7614599e-05            2.193674e-14   search-36/
               7.0138931                1.486201                1.446414           1.6718542e-05           1.3016627e-14   search-37/
               7.2337027               1.5288236               1.5172381           1.9945612e-05           3.7244285e-14   search-38/
               7.4084992               1.5698466               1.5737772            1.860609e-05            2.204909e-14   search-39/
               7.5547187               1.6118168               1.6213532           1.7498889e-05            4.286067e-14   search-40/
               7.6763503               1.6559567               1.6613395           1.7510327e-05           4.4812012e-14   search-41/
               7.7722397               1.7023283               1.6935053           1.8522115e-05           2.4151831e-16   search-42/
               7.8426238               1.7509145               1.7181611           1.9766388e-05            3.569711e-16   search-43/
               7.8843771               1.7942717               1.7341719           1.6834674e-05           9.3298938e-14   search-44/
               7.9131314               1.8425406               1.7475027           1.8140209e-05           3.9765392e-14   search-45/
               7.9288333               1.8919397               1.7584121           1.8900642e-05           4.3344471e-14   search-46/
               7.9358071               1.9422188               1.7683553            1.700207e-05           2.5171417e-14   search-47/
               7.9383431               1.9975374               1.7789067           1.3558765e-05            3.417922e-14   search-48/
               7.9404571               2.0549452               1.7897613           1.4010449e-05           7.3832856e-14   search-49/
               7.9463732               2.1120052               1.8006895           1.7338732e-05           4.7137953e-16   search-50/
               7.9585736               2.1668728               1.8118244           1.9313901e-05           3.6109797e-14   search-51/
               7.9772759               2.2181996               1.8234028           1.9208135e-05           1.3371158e-14   search-52/
               8.0010808               2.2653743               1.8354483            1.937685e-05           3.7258367e-14   search-53/
               8.0246801               2.3042398               1.8463939           1.6400256e-05           5.6398866e-14   search-54/
               8.0484715               2.3420825               1.8574606           1.7379279e-05           9.4170438e-14   search-55/
               8.0647841               2.3726659               1.8661188           1.9268281e-05           4.0862277e-16   search-56/
               8.0725945               2.3932368               1.8717352           1.6909096e-05            5.886105e-14   search-57/
               8.0770541               2.4117841               1.8768826           1.6440466e-05           4.3117601e-14   search-58/
               8.0792309               2.4300093               1.8822866           1.6723167e-05           4.2109173e-16   search-59/
                8.078954               2.4475312               1.8879592           1.6793503e-05            2.409363e-14   search-60/
               8.0747159               2.4641565               1.8939123             1.71758e-05           5.3169302e-14   search-61/
                8.064901               2.4794565                1.900288           1.7322251e-05            3.829985e-14   search-62/
               8.0525143               2.4912186               1.9061322           1.7620327e-05           1.5127465e-14   search-63/
               8.0375503               2.5020051               1.9123046           1.8618316e-05           6.5658844e-14   search-64/
               8.0211488               2.5119781               1.9186323           1.3591048e-05           4.1074716e-14   search-65/
               8.0010179               2.5229332               1.9261094           1.1741339e-05           3.5966943e-14   search-66/
               7.9762425               2.5354619               1.9350964           1.1486381e-05           2.6948985e-14   search-67/
               7.9465774               2.5498866               1.9457117           1.1695484e-05           1.8068257e-14   search-68/
               7.9120549               2.5665744               1.9579982           1.1961005e-05           2.6736393e-14   search-69/
               7.8774976               2.5837422               1.9703284           1.1165479e-05            1.368026e-14   search-70/
               7.8432224               2.6018779               1.9827035           1.2827193e-05           1.7038702e-14   search-71/
               7.8097715               2.6217737               1.9951363            1.825102e-05           5.9838267e-14   search-72/
               7.7857686               2.6390662               2.0046619           1.9714749e-05           8.8451403e-14   search-73/
               7.7716633               2.6524458               2.0110851           1.6566805e-05           6.6704692e-14   search-74/
               7.7632599               2.6651695               2.0165033           1.7918271e-05           6.3126394e-14   search-75/
               7.7616816               2.6756106               2.0209285           1.9374009e-05            3.913117e-16   search-76/
               7.7658554                2.683743               2.0252957           1.6685904e-05           3.3003662e-16   search-77/
               7.7768724               2.6906519               2.0313069           1.2034361e-05           2.9104574e-14   search-78/
               7.7866296               2.6935274               2.0357723           1.6695596e-05           9.0163279e-14   search-79/
