physical_id,case,group,direction,step,Re,input
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,33,297.89433,4.0440658
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,34,306.247,4.1110392
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,35,315.00236,4.1784449
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,36,323.9759,4.2464756
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,37,333.0326,4.3148056
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,38,342.11541,4.3828953
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,39,351.23263,4.4503038
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,40,361.56128,4.5248793
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,41,372.03857,4.5980232
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,42,384.28076,4.6795814
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,43,396.85123,4.7575463
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,44,406.71556,4.8119441
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,45,411.57466,4.8299798
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,minus,46,411.79566,4.8280581
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,1,299.98,1.8693566
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,2,300.0,1.8693023
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,3,300.02,1.8692481
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,4,319.197,1.8247154
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,5,330.58095,1.8036777
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,6,342.15396,1.7852193
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,7,355.52528,1.7667681
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,8,369.00746,1.7506381
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,9,384.50569,1.7345317
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,10,400.07626,1.720452
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,11,418.0561,1.706289
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,12,436.08388,1.6939034
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,13,456.95493,1.6813841
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,14,477.85795,1.6704237
re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,plus,15,502.11592,1.6592917
