                     %Lz                     obs                       s                guesserr                   error     directory
                2.665686               2.5389057               1.2735609           1.1613237e-05           4.9938723e-15   search-49/
               2.7194153               2.5994624               1.3050325           1.3333475e-05           2.0223895e-15   search-50/
               2.7789444               2.6578221               1.3359634           1.5952891e-05            5.834895e-15   search-51/
               2.8451381               2.7135436               1.3663167           1.9710194e-05           6.7080678e-15   search-52/
               2.9057617               2.7572126               1.3909718           1.7822244e-05           9.4723919e-15   search-53/
               2.9725314               2.7979726               1.4151217           1.9599588e-05           2.1996747e-14   search-54/
               3.0339584                2.829079               1.4348679           1.7587017e-05           1.7481376e-14   search-55/
               3.0936615               2.8536543               1.4520435           1.6346185e-05            7.110971e-15   search-56/
               3.1592008               2.8745334               1.4689689           1.8831874e-05           1.0707276e-14   search-57/
               3.2194593               2.8887321                1.483206           1.7432693e-05            9.546917e-15   search-58/
               3.2844047               2.8998783               1.4976784            1.774749e-05           1.5154437e-14   search-59/
                3.353071               2.9086804                1.512498           1.6211602e-05           2.3260451e-14   search-60/
               3.4239264               2.9162468               1.5275934           1.3933205e-05           7.6756105e-15   search-61/
               3.4957006               2.9234692               1.5428337           1.4359179e-05           1.2649895e-14   search-62/
               3.5677151               2.9307489               1.5581287           1.4955315e-05           1.1120251e-14   search-63/
               3.6397121               2.9381195               1.5734305            1.353832e-05           3.4778674e-15   search-64/
               3.7116598               2.9454407               1.5887167           1.1154179e-05           3.8172081e-15   search-65/
               3.7955445               2.9536461               1.6065024           1.1767513e-05           3.5570295e-15   search-66/
               3.8796152               2.9611792               1.6242552           1.0565683e-05           2.6000217e-15   search-67/
                3.977485                2.968624               1.6447986           1.1852587e-05           5.1489257e-15   search-68/
                4.075981               2.9741984               1.6653297           1.1265268e-05           1.3180442e-14   search-69/
                4.175162               2.9774329               1.6858828           1.0568991e-05           7.1554093e-15   search-70/
               4.2749225               2.9779484               1.7064969           1.0319468e-05           6.6533875e-15   search-71/
               4.3749686               2.9754905                1.727203           1.1414062e-05           1.0637547e-14   search-72/
               4.4748547               2.9698977               1.7480199           1.4874329e-05           1.6302951e-14   search-73/
                4.558512               2.9625534               1.7656703           1.7375396e-05           7.0993033e-14   search-74/
               4.6242065               2.9546065               1.7797836           1.8799026e-05           6.7141518e-14   search-75/
               4.6743936               2.9464458               1.7908867           1.9384504e-05            2.541845e-16   search-76/
               4.7121552               2.9379129               1.7997238           1.9541121e-05           2.0691398e-16   search-77/
               4.7401481               2.9284796               1.8071061           1.9328711e-05           3.1406811e-16   search-78/
               4.7602171               2.9172498                1.813963           1.8591889e-05           4.1983865e-16   search-79/
