      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 207.506      0.391529      0.546995      0.026736     0.0816827     0.0756138    0.00738687             0             0       1.01482      0.507411     -0.507411       1.01482
 200.022      0.391605      0.546362      0.028105     0.0860652     0.0795092     0.0081971             0             0       1.02573      0.512863     -0.512863       1.02573
 191.895      0.391251      0.544953     0.0296705     0.0911108     0.0839583    0.00918152             0             0       1.03441      0.517205     -0.517205       1.03441
 183.512        0.3906      0.542917      0.031464      0.096889     0.0889961     0.0103775             0             0        1.0425      0.521252     -0.521252        1.0425
 175.072      0.389742      0.540309     0.0335701       0.10362     0.0947731     0.0118641             0             0       1.05186      0.525928     -0.525928       1.05186
 168.461      0.388977      0.537834     0.0355655      0.109895      0.100053     0.0133418             0             0       1.06196       0.53098      -0.53098       1.06196
 163.127      0.388353      0.535492     0.0375789      0.116071      0.105127     0.0148846             0             0       1.07444      0.537218     -0.537218       1.07444
 158.864      0.387951      0.533305     0.0397717      0.122539      0.110279     0.0165976             0             0       1.09193      0.545965     -0.545965       1.09193
 157.143      0.387906      0.532279      0.041082      0.126227      0.113122     0.0176209             0             0       1.10508      0.552538     -0.552538       1.10508
 156.022      0.388109      0.531455     0.0426354      0.130363      0.116199     0.0188124             0             0       1.12425      0.562125     -0.562125       1.12425
 156.255      0.388798      0.531254      0.044401      0.134631      0.119193      0.020097             0             0       1.15271      0.576355     -0.576355       1.15271
 157.498      0.389565      0.531696     0.0454934      0.136936      0.120676      0.020821             0             0       1.17555      0.587774     -0.587774       1.17555
 159.689      0.390578      0.532642     0.0464808      0.138687      0.121671     0.0213945             0             0       1.20141      0.600707     -0.600707       1.20141
 162.678      0.391749      0.533999     0.0473036       0.13979      0.122144     0.0217788             0             0       1.22865      0.614325     -0.614325       1.22865
 166.304      0.393009       0.53565     0.0479683      0.140322      0.122181     0.0219911             0             0       1.25644      0.628219     -0.628219       1.25644
 171.351      0.394582      0.537891     0.0485966      0.140366      0.121796     0.0220642             0             0       1.29017      0.645085     -0.645085       1.29017
 177.692      0.396355      0.540574     0.0491324       0.13986      0.120995     0.0219747             0             0       1.32787      0.663937     -0.663937       1.32787
 184.595      0.398096      0.543314     0.0495507      0.138982      0.119978     0.0217714             0             0       1.36529      0.682644     -0.682644       1.36529
 193.225      0.400067      0.546482     0.0499638      0.137724      0.118701     0.0214642             0             0       1.40872       0.70436      -0.70436       1.40872
 202.303      0.401947       0.54952     0.0503648      0.136435      0.117491     0.0211512             0             0       1.45186      0.725928     -0.725928       1.45186
 212.987      0.403951      0.552709     0.0508909      0.135186      0.116366     0.0208652             0             0       1.50064      0.750321     -0.750321       1.50064
 223.942       0.40578      0.555503     0.0515894      0.134428      0.115662     0.0207324             0             0       1.54954      0.774768     -0.774768       1.54954
 235.045      0.407374      0.557741     0.0525537      0.134427      0.115516     0.0208324             0             0       1.59859      0.799295     -0.799295       1.59859
  243.93      0.408436      0.559054     0.0535217      0.135034      0.115807     0.0210987             0             0       1.63738       0.81869      -0.81869       1.63738
 251.604       0.40922      0.559912     0.0544316      0.135856      0.116241     0.0214197             0             0       1.67008      0.835042     -0.835042       1.67008
 259.373      0.409942      0.560665     0.0553291      0.136745      0.116702     0.0217604             0             0       1.70208      0.851042     -0.851042       1.70208
 267.286      0.410666       0.56145     0.0561545      0.137526      0.117083     0.0220668             0             0       1.73353      0.866763     -0.866763       1.73353
 275.351      0.411433      0.562354     0.0568855      0.138116      0.117337      0.022312             0             0       1.76463      0.882313     -0.882313       1.76463
  283.54       0.41226      0.563406      0.057526        0.1385      0.117466     0.0224914             0             0       1.79554      0.897772     -0.897772       1.79554
 291.816      0.413149      0.564599     0.0580908      0.138698      0.117488     0.0226116             0             0       1.82636      0.913181     -0.913181       1.82636
 301.522      0.414248      0.566138     0.0586741      0.138737      0.117414     0.0226906             0             0       1.86215      0.931073     -0.931073       1.86215
 311.278      0.415401      0.567801     0.0591974      0.138613      0.117262      0.022718             0             0       1.89782       0.94891      -0.94891       1.89782
 322.729      0.416789      0.569848     0.0597519       0.13831      0.117021     0.0226999             0             0       1.93931      0.969654     -0.969654       1.93931
 334.234      0.418196      0.571958     0.0602578      0.137872      0.116732     0.0226396             0             0       1.98048      0.990239     -0.990239       1.98048
