      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 198.014      0.199365      0.259708     0.0564947     0.0940912      0.105556     0.0120448             0             0      0.813264      0.406632     -0.406632      0.813264
 195.834      0.202332      0.263354      0.057922     0.0957384      0.105976     0.0125208             0             0      0.834012      0.417006     -0.417006      0.834012
 193.899      0.205207      0.266878     0.0593174     0.0973542      0.106439     0.0129964             0             0       0.85458       0.42729      -0.42729       0.85458
 192.707      0.207069      0.269154     0.0602285     0.0984073      0.106743     0.0133115             0             0      0.868127      0.434063     -0.434063      0.868127
 191.828      0.208475      0.270871     0.0609208     0.0992045      0.106964     0.0135529             0             0      0.878472      0.439236     -0.439236      0.878472
 191.368      0.209217      0.271776     0.0612877     0.0996255      0.107073     0.0136814             0             0       0.88397      0.441985     -0.441985       0.88397
 191.213      0.209715      0.272377     0.0615259     0.0999316      0.107343     0.0137718             0             0      0.887669      0.443835     -0.443835      0.887669
 191.163      0.209897      0.272596     0.0616125      0.100044       0.10745     0.0138049             0             0       0.88902       0.44451      -0.44451       0.88902
 190.992      0.210524      0.273352     0.0619113      0.100432      0.107817     0.0139197             0             0      0.893691      0.446846     -0.446846      0.893691
 187.771      0.225157      0.290958     0.0689719      0.109442      0.116317     0.0167347             0             0       1.00702      0.503512     -0.503512       1.00702
 186.595       0.23304      0.300426      0.072839      0.114254      0.120841     0.0183596             0             0       1.07164      0.535821     -0.535821       1.07164
 185.889      0.239597      0.308295     0.0760852      0.118233      0.124572     0.0197679             0             0       1.12737      0.563687     -0.563687       1.12737
 185.341      0.247649      0.317953     0.0801034      0.123083      0.129113      0.021566             0             0       1.19835      0.599175     -0.599175       1.19835
 185.207      0.262462      0.335722     0.0875693      0.131889      0.137331     0.0250632             0             0       1.33659      0.668296     -0.668296       1.33659
 185.765      0.272806      0.348147     0.0928198      0.137927      0.142947     0.0276394             0             0       1.43933      0.719664     -0.719664       1.43933
 186.884       0.28335      0.360845     0.0981836      0.143964      0.148549     0.0303656             0             0       1.54964      0.774818     -0.774818       1.54964
  188.54      0.293728      0.373391      0.103454      0.149762      0.153916     0.0331314             0             0       1.66401      0.832006     -0.832006       1.66401
   190.7      0.303802      0.385636      0.108541      0.155228      0.158965     0.0358767             0             0       1.78092      0.890459     -0.890459       1.78092
  193.33      0.313503      0.397507      0.113392      0.160309      0.163652     0.0385567             0             0       1.89933      0.949664     -0.949664       1.89933
   196.4      0.322798      0.408974      0.117975      0.164983       0.16796     0.0411374             0             0       2.01857       1.00929      -1.00929       2.01857
 199.888      0.331677       0.42003      0.122276      0.169241      0.171887     0.0435938             0             0        2.1382        1.0691       -1.0691        2.1382
 204.401      0.341382      0.432249      0.126869      0.173632      0.175943      0.046244             0             0       2.27602       1.13801      -1.13801       2.27602
 209.431      0.350542       0.44393       0.13108      0.177492      0.179519     0.0486854             0             0       2.41366       1.20683      -1.20683       2.41366
 214.968      0.359165      0.455075      0.134915      0.180842      0.182638      0.050906             0             0        2.5509       1.27545      -1.27545        2.5509
