                     %Lz                     obs                       s                guesserr                   error     directory
               2.8758867               2.8093607              0.83552179           1.0004139e-05           1.9750995e-15   search-48/
               2.9359829               2.8263755              0.85039275           1.2155188e-05           1.2466471e-15   search-49/
               2.9966339               2.8382342              0.86530332           1.2820285e-05           4.4265609e-15   search-50/
               3.0577631               2.8462332              0.88024823           1.2308963e-05           5.6353094e-15   search-51/
               3.1192998               2.8518174              0.89522036           1.0876502e-05           6.2455276e-15   search-52/
                3.189559               2.8568538              0.91223861           1.2143245e-05           5.0728451e-15   search-53/
               3.2601893               2.8617518              0.92927917            1.266796e-05           6.1859549e-15   search-54/
               3.3311181                2.867166              0.94633736           1.2814944e-05           3.9117425e-15   search-55/
               3.4022803               2.8732471               0.9634092           1.1965208e-05           3.8680308e-15   search-56/
                3.473622               2.8798422              0.98049171           1.0606345e-05           2.5817056e-15   search-57/
               3.5561827               2.8877073               1.0002315           1.1889504e-05           4.0800254e-15   search-58/
               3.6388672                2.895347               1.0199823           1.1432452e-05           7.1869395e-15   search-59/
                3.721614               2.9023061               1.0397438           1.0747091e-05            4.087574e-15   search-60/
               3.8043495               2.9082589                1.059517           1.0941597e-05           1.0288201e-14   search-61/
                3.886982               2.9130502               1.0793052           1.3197135e-05           1.0430417e-14   search-62/
               3.9693919               2.9166739               1.0991145            1.811599e-05           2.0442333e-14   search-63/
               4.0359308               2.9186493               1.1152022           1.8213962e-05           6.8184961e-15   search-64/
               4.0924107               2.9190939               1.1289738           1.7125809e-05           3.4573166e-14   search-65/
               4.1409678               2.9172798               1.1409853           1.6726934e-05           2.5996177e-14   search-66/
               4.1808294               2.9120591               1.1511257           1.7437506e-05           6.7430298e-14   search-67/
               4.2111881                2.902538               1.1593098           1.8532312e-05           7.2557523e-14   search-68/
               4.2324508               2.8885788               1.1657665           1.9262029e-05           3.7479949e-14   search-69/
               4.2462637               2.8707558               1.1710047            1.889895e-05           1.3473696e-14   search-70/
               4.2548817               2.8492653               1.1756829           1.7071778e-05           1.9989266e-14   search-71/
               4.2601842               2.8219425               1.1806137           1.5187358e-05           5.8393929e-15   search-72/
               4.2626176               2.7898486               1.1857941           1.2175971e-05           1.1257181e-14   search-73/
               4.2629373                 2.75448               1.1911545            1.171625e-05           9.1188223e-15   search-74/
               4.2617329               2.7171226               1.1966277           1.2037644e-05           4.1298295e-15   search-75/
               4.2593025               2.6786992               1.2021762           1.1557963e-05           6.6783038e-15   search-76/
               4.2557546               2.6398899               1.2077815           1.0789805e-05           1.7666298e-15   search-77/
               4.2511702               2.6012062               1.2134338           1.0066086e-05           5.0578425e-15   search-78/
               4.2449176               2.5575259               1.2199501           1.2043798e-05           6.3589187e-15   search-79/
