label,t,I,D,E
lower_Re_attempt step 1 Re 410.251,7.6708795117873425,1.696408199875548,1.672137619337363,0.04094948398275979
lower_Re_attempt step 1 Re 410.251,7.733244385866914,1.6963984384914539,1.6721071266152943,0.04095005856720143
lower_Re_attempt step 1 Re 410.251,7.795609259946486,1.6963900302678607,1.6720771015356004,0.04095064182392852
lower_Re_attempt step 1 Re 410.251,7.857974134026058,1.6963829733185904,1.672047594599103,0.04095123307640569
lower_Re_attempt step 1 Re 410.251,7.92033900810563,1.6963772623866087,1.672018655463296,0.0409518316343012
lower_Re_attempt step 1 Re 410.251,7.982703882185202,1.6963728888440242,1.6719903328235073,0.040952436793407265
lower_Re_attempt step 1 Re 410.251,8.045068756264774,1.696369840812456,1.6719626742524745,0.040953047837358564
lower_Re_attempt step 1 Re 410.251,8.107433630344346,1.6963681034948752,1.6719357259887546,0.040953664042778455
lower_Re_attempt step 1 Re 410.251,8.169798504423918,1.6963676588393417,1.671909532941641,0.040954284673445245
lower_Re_attempt step 1 Re 410.251,8.23216337850349,1.6963684860294155,1.6718841384920846,0.040954908987470943
lower_Re_attempt step 1 Re 410.251,8.294528252583062,1.6963705615279165,1.6718595844068034,0.04095553623823472
lower_Re_attempt step 1 Re 410.251,8.356893126662634,1.6963738590769237,1.6718359107563399,0.040956165674595105
lower_Re_attempt step 1 Re 410.251,8.419258000742206,1.6963783496977756,1.6718131558255047,0.040956796541034325
lower_Re_attempt step 1 Re 410.251,8.481622874821777,1.69638400169107,1.6717913560164113,0.040957428077734004
lower_Re_attempt step 1 Re 410.251,8.54398774890135,1.6963907810463315,1.671770545718811,0.04095805952362562
lower_Re_attempt step 1 Re 410.251,8.606352622980921,1.6963986519077505,1.6717507572062378,0.04095869011938008
lower_Re_attempt step 1 Re 410.251,8.668717497060493,1.696407576047487,1.67173202060482,0.0409593191037277
lower_Re_attempt step 1 Re 410.251,8.731082371140065,1.696417513649941,1.6717143637896072,0.0409599457200609
lower_Re_attempt step 1 Re 410.251,8.793447245219637,1.696428423332664,1.6716978123462436,0.040960569217007914
lower_Re_attempt step 1 Re 410.251,8.855812119299209,1.6964402621463588,1.6716823895285056,0.04096118884877579
lower_Re_attempt step 1 Re 410.251,8.918176993378781,1.6964529855748776,1.6716681162101499,0.040961803875420616
lower_Re_attempt step 1 Re 410.251,8.980541867458353,1.6964665475352252,1.6716550108311823,0.04096241356304444
lower_Re_attempt step 1 Re 410.251,9.042906741537925,1.6964809011526063,1.6716430893387035,0.040963017187542035
lower_Re_attempt step 1 Re 410.251,9.105271615617497,1.6964959989098605,1.6716323651662408,0.040963614034818664
lower_Re_attempt step 1 Re 410.251,9.167636489697069,1.69651179234379,1.6716228492123508,0.04096420340026899
lower_Re_attempt step 1 Re 410.251,9.23000136377664,1.6965282328011158,1.671614549841062,0.04096478459326053
lower_Re_attempt step 1 Re 410.251,9.292366237856212,1.6965452714388785,1.6716074728962544,0.04096535693762391
lower_Re_attempt step 1 Re 410.251,9.354731111935784,1.6965628592244415,1.6716016217110443,0.04096591977206234
lower_Re_attempt step 1 Re 410.251,9.417095986015356,1.6965809469354867,1.6715969971120963,0.04096647245048066
lower_Re_attempt step 1 Re 410.251,9.479460860094928,1.6965994851752313,1.6715935974192797,0.04096701434228205
lower_Re_attempt step 1 Re 410.251,9.5418257341745,1.6966184253840864,1.671591418476377,0.04096754483548594
lower_Re_attempt step 1 Re 410.251,9.604190608254072,1.6966377194884161,1.6715904536699084,0.04096806333543512
lower_Re_attempt step 1 Re 410.251,9.666555482333644,1.6966573200299542,1.6715906939718184,0.0409685692663236
lower_Re_attempt step 1 Re 410.251,9.728920356413216,1.696677180639766,1.671592128018863,0.04096906207337509
lower_Re_attempt step 1 Re 410.251,9.791285230492788,1.6966972560382487,1.6715947421784552,0.040969541223321
lower_Re_attempt step 1 Re 410.251,9.85365010457236,1.6967175020351324,1.6715985206088138,0.04097000620479077
lower_Re_attempt step 1 Re 410.251,9.916014978651932,1.696737875529479,1.6716034453132451,0.040970456528613516
lower_Re_attempt step 1 Re 410.251,9.978379852731504,1.6967583345697705,1.6716094961924626,0.040970891728107174
lower_Re_attempt step 1 Re 410.251,10.040744726811075,1.6967788392308316,1.6716166511490984,0.040971311360195696
lower_Re_attempt step 1 Re 410.251,10.103109600890647,1.696799351083414,1.6716248861220406,0.04097171500487811
lower_Re_attempt step 1 Re 410.251,10.16547447497022,1.6968198334897204,1.6716341752115373,0.040972102266403035
lower_Re_attempt step 1 Re 410.251,10.227839349049791,1.6968402518001877,1.671644490803796,0.04097247277403111
lower_Re_attempt step 1 Re 410.251,10.290204223129363,1.6968605733534834,1.6716558036756446,0.04097282618241581
