Lx,Lz,alpha,gamma,id,residual
12.5,7.333333333333333,0.5026548245743669,0.85679799643358,3,NaN
12.5,7.666666666666667,0.5026548245743669,0.8195459096321199,3,NaN
12.5,8.0,0.5026548245743669,0.7853981633974483,3,NaN
12.5,8.333333333333334,0.5026548245743669,0.7539822368615503,3,NaN
12.5,8.666666666666666,0.5026548245743669,0.7249829200591831,3,NaN
12.5,9.0,0.5026548245743669,0.6981317007977318,3,NaN
12.916666666666666,4.0,0.48644015281390346,1.5707963267948966,3,NaN
12.916666666666666,4.333333333333333,0.48644015281390346,1.4499658401183662,3,NaN
12.916666666666666,4.666666666666667,0.48644015281390346,1.3463968515384828,3,NaN
12.916666666666666,5.0,0.48644015281390346,1.2566370614359172,3,NaN
12.916666666666666,5.333333333333333,0.48644015281390346,1.1780972450961724,3,NaN
12.916666666666666,5.666666666666667,0.48644015281390346,1.1087974071493387,3,NaN
12.916666666666666,6.0,0.48644015281390346,1.0471975511965976,3,NaN
12.916666666666666,6.333333333333333,0.48644015281390346,0.9920818906073031,3,NaN
12.916666666666666,6.666666666666667,0.48644015281390346,0.9424777960769379,3,NaN
12.916666666666666,7.0,0.48644015281390346,0.8975979010256552,3,NaN
12.916666666666666,7.333333333333333,0.48644015281390346,0.85679799643358,3,NaN
12.916666666666666,7.666666666666667,0.48644015281390346,0.8195459096321199,3,NaN
12.916666666666666,8.0,0.48644015281390346,0.7853981633974483,3,NaN
12.916666666666666,8.333333333333334,0.48644015281390346,0.7539822368615503,3,NaN
12.916666666666666,8.666666666666666,0.48644015281390346,0.7249829200591831,3,NaN
13.333333333333334,4.333333333333333,0.47123889803846897,1.4499658401183662,3,NaN
13.333333333333334,4.666666666666667,0.47123889803846897,1.3463968515384828,3,NaN
13.333333333333334,5.0,0.47123889803846897,1.2566370614359172,3,NaN
13.333333333333334,5.333333333333333,0.47123889803846897,1.1780972450961724,3,NaN
13.333333333333334,5.666666666666667,0.47123889803846897,1.1087974071493387,3,NaN
13.333333333333334,6.0,0.47123889803846897,1.0471975511965976,3,NaN
13.333333333333334,6.333333333333333,0.47123889803846897,0.9920818906073031,3,NaN
13.333333333333334,6.666666666666667,0.47123889803846897,0.9424777960769379,3,NaN
13.333333333333334,7.0,0.47123889803846897,0.8975979010256552,3,NaN
13.333333333333334,7.333333333333333,0.47123889803846897,0.85679799643358,3,NaN
13.333333333333334,7.666666666666667,0.47123889803846897,0.8195459096321199,3,NaN
13.333333333333334,8.0,0.47123889803846897,0.7853981633974483,3,NaN
13.333333333333334,8.333333333333334,0.47123889803846897,0.7539822368615503,3,NaN
13.75,4.666666666666667,0.4569589314312426,1.3463968515384828,3,NaN
13.75,5.0,0.4569589314312426,1.2566370614359172,3,NaN
13.75,5.333333333333333,0.4569589314312426,1.1780972450961724,3,NaN
13.75,5.666666666666667,0.4569589314312426,1.1087974071493387,3,NaN
13.75,6.0,0.4569589314312426,1.0471975511965976,3,NaN
13.75,6.333333333333333,0.4569589314312426,0.9920818906073031,3,NaN
13.75,6.666666666666667,0.4569589314312426,0.9424777960769379,3,NaN
13.75,7.0,0.4569589314312426,0.8975979010256552,3,NaN
13.75,7.333333333333333,0.4569589314312426,0.85679799643358,3,NaN
13.75,7.666666666666667,0.4569589314312426,0.8195459096321199,3,NaN
13.75,8.0,0.4569589314312426,0.7853981633974483,3,NaN
14.166666666666666,5.0,0.4435189628597355,1.2566370614359172,3,NaN
14.166666666666666,5.333333333333333,0.4435189628597355,1.1780972450961724,3,NaN
14.166666666666666,5.666666666666667,0.4435189628597355,1.1087974071493387,3,NaN
14.166666666666666,6.0,0.4435189628597355,1.0471975511965976,3,NaN
14.166666666666666,6.333333333333333,0.4435189628597355,0.9920818906073031,3,NaN
14.166666666666666,6.666666666666667,0.4435189628597355,0.9424777960769379,3,NaN
14.166666666666666,7.0,0.4435189628597355,0.8975979010256552,3,NaN
14.166666666666666,7.333333333333333,0.4435189628597355,0.85679799643358,3,NaN
14.166666666666666,7.666666666666667,0.4435189628597355,0.8195459096321199,3,NaN
14.583333333333334,5.333333333333333,0.43084699249231445,1.1780972450961724,3,NaN
14.583333333333334,5.666666666666667,0.43084699249231445,1.1087974071493387,3,NaN
14.583333333333334,6.0,0.43084699249231445,1.0471975511965976,3,NaN
14.583333333333334,6.333333333333333,0.43084699249231445,0.9920818906073031,3,NaN
14.583333333333334,6.666666666666667,0.43084699249231445,0.9424777960769379,3,NaN
14.583333333333334,7.0,0.43084699249231445,0.8975979010256552,3,NaN
14.583333333333334,7.333333333333333,0.43084699249231445,0.85679799643358,3,NaN
15.0,5.666666666666667,0.41887902047863906,1.1087974071493387,3,NaN
15.0,6.0,0.41887902047863906,1.0471975511965976,3,NaN
15.0,6.333333333333333,0.41887902047863906,0.9920818906073031,3,NaN
15.0,6.666666666666667,0.41887902047863906,0.9424777960769379,3,NaN
15.0,7.0,0.41887902047863906,0.8975979010256552,3,NaN
