                     %Lz                     obs                       s                guesserr                   error     directory
               4.1807066               2.8306315              0.70360846           1.6367996e-05           1.0660356e-14   search-65/
               4.1006879               2.8095583              0.71670141           1.4791255e-05           9.1519251e-15   search-66/
               4.0206815               2.7866605              0.72982918           1.3146705e-05           5.1683972e-15   search-67/
               3.9406919               2.7620846              0.74299048           1.2066837e-05           1.0216474e-14   search-68/
               3.8607568               2.7360889              0.75618374            1.149046e-05           3.6389897e-15   search-69/
               3.7809123               2.7089858              0.76940771            1.151089e-05            4.905801e-15   search-70/
               3.7011739               2.6810088              0.78266107           1.1929853e-05           9.9123594e-15   search-71/
               3.6215612               2.6521586               0.7959419           1.2392948e-05           7.7117932e-15   search-72/
               3.5421449               2.6221324              0.80924824           1.2751083e-05           1.3039203e-14   search-73/
               3.4630741               2.5903734              0.82257912           1.3132652e-05           8.1081605e-15   search-74/
                3.384578               2.5561597              0.83593554           1.3735391e-05           1.1930546e-14   search-75/
               3.3069618               2.5186465              0.84932116           1.4706739e-05            8.662779e-15   search-76/
               3.2306167                2.476869              0.86274299           1.6096542e-05           5.6388762e-15   search-77/
               3.1560392               2.4297981              0.87621227           1.7891983e-05           4.7749099e-15   search-78/
               3.0916345               2.3826936              0.88825632           1.6258737e-05           2.3351504e-15   search-79/
