physical_id,case,group,direction,step,Re,input
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,38,242.17568,3.940076
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,39,250.0014,4.0605965
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,40,258.23421,4.1806228
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,41,266.88759,4.3001017
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,42,275.97867,4.4189623
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,43,285.5306,4.5371102
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,44,295.57633,4.6544152
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,45,306.16438,4.7706894
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,46,317.3683,4.8856437
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,47,329.21209,4.9979659
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,48,341.81665,5.1064507
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,49,353.43148,5.1951247
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,50,363.81192,5.2636511
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,51,373.10465,5.3147327
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,52,381.48693,5.3509455
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,minus,53,389.16859,5.3748088
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,1,299.98,1.2500589
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,2,300.0,1.25004
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,3,300.02,1.2500211
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,4,327.45651,1.2279506
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,5,343.98939,1.2175731
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,6,360.60957,1.2087376
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,7,380.30223,1.199876
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,8,400.04338,1.1923567
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,9,423.4393,1.1848122
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,10,446.86501,1.1784133
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,11,474.87467,1.1719319
re300_lx2pi_lzpi_001,re300_lx2pi_lzpi,C,plus,12,502.90277,1.1664352
