      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 286.256       0.23406      0.320487     0.0502418     0.0658182      0.113319    0.00685628             0             0      0.882454      0.441227     -0.441227      0.882454
 293.892      0.241656      0.330895     0.0525772     0.0673743      0.114569    0.00730365             0             0      0.937758      0.468879     -0.468879      0.937758
 302.526      0.249173      0.341195     0.0548946      0.068896      0.115666    0.00776008             0             0       0.99541      0.497705     -0.497705       0.99541
 311.756      0.256958      0.351808     0.0574246     0.0706252      0.116869    0.00828551             0             0       1.05863      0.529315     -0.529315       1.05863
 319.554      0.264774      0.362287     0.0603822     0.0728874      0.118589    0.00895858             0             0       1.12664      0.563319     -0.563319       1.12664
 322.793      0.270404      0.369602     0.0630381     0.0752102      0.120559    0.00963037             0             0       1.17936      0.589679     -0.589679       1.17936
 323.559      0.272676       0.37249     0.0642414      0.076341      0.121545     0.0099549             0             0        1.2016      0.600801     -0.600801        1.2016
 324.028      0.274076      0.374261     0.0649962     0.0770668      0.122173     0.0101638             0             0       1.21553      0.607766     -0.607766       1.21553
 325.627       0.27741      0.378486     0.0667491     0.0787738      0.123593     0.0106608             0             0       1.24915      0.624576     -0.624576       1.24915
 328.442      0.280869      0.382924     0.0684195     0.0803897      0.124818     0.0111437             0             0       1.28447      0.642233     -0.642233       1.28447
 332.403      0.284261      0.387345     0.0698939     0.0817772      0.125735     0.0115727             0             0        1.3194        0.6597       -0.6597        1.3194
  337.48      0.287697      0.391886     0.0712426     0.0829982      0.126405     0.0119642             0             0       1.35501      0.677504     -0.677504       1.35501
 343.509      0.291148      0.396505     0.0724715     0.0840623      0.126848     0.0123186             0             0       1.39086      0.695428     -0.695428       1.39086
 351.637      0.295211      0.402007     0.0737694     0.0851306      0.127106     0.0126891             0             0       1.43269      0.716347     -0.716347       1.43269
 360.723      0.299247      0.407543     0.0748957     0.0860095      0.127093      0.013007             0             0       1.47315      0.736573     -0.736573       1.47315
 370.737      0.303209      0.413043     0.0758298     0.0867006      0.126819     0.0132672             0             0        1.5114      0.755702     -0.755702        1.5114
  379.66      0.306366      0.417469     0.0764583     0.0871425      0.126437     0.0134397             0             0       1.54147      0.770736     -0.770736       1.54147
 389.184      0.309446      0.421819     0.0769841     0.0874986       0.12596     0.0135826             0             0       1.57112       0.78556      -0.78556       1.57112
 401.346      0.313088      0.426999     0.0774934     0.0878359      0.125298     0.0137204             0             0       1.60684      0.803419     -0.803419       1.60684
 413.918      0.316631       0.43208     0.0778486     0.0880711      0.124555     0.0138169             0             0       1.64195      0.820977     -0.820977       1.64195
 426.807      0.320232      0.437286     0.0780563     0.0882312      0.123732     0.0138775             0             0       1.67703      0.838516     -0.838516       1.67703
 436.954      0.323679      0.442231     0.0782827     0.0885388      0.123166     0.0139673             0             0       1.70895      0.854477     -0.854477       1.70895
 442.526      0.326892      0.446698     0.0787883     0.0892719      0.123187     0.0141771             0             0       1.73783      0.868916     -0.868916       1.73783
 445.011      0.329549      0.450291     0.0794297     0.0901887       0.12357     0.0144431             0             0       1.76218      0.881089     -0.881089       1.76218
 445.922      0.330937      0.452143     0.0798176     0.0907408      0.123854     0.0146048             0             0       1.77525      0.887627     -0.887627       1.77525
 446.987      0.332793      0.454605     0.0803705     0.0915278       0.12429     0.0148368             0             0       1.79322      0.896612     -0.896612       1.79322
  448.39      0.335164      0.457735     0.0811061     0.0925784      0.124898      0.015149             0             0       1.81708      0.908538     -0.908538       1.81708
