case,Re,Lx,Lz,group,sol_id,dns_shear,dns_L2,dns_residual,ode_found,ode_exact_jkl,ode_J,ode_K,ode_L,ode_shear,ode_norm,delta_shear,delta_L2norm,ode_source,dns_source
re300_lx10_lz6,300.0,10.0,6.0,D,1,1.12265,0.249595,9.00193e-16,true,true,2,4,8,2.3473724086462737,0.30930486204714247,-1.2247224086462738,-0.05970986204714246,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/D/jkl_2_4_8/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/D/jkl_2_4_8/dns_findsoln/sol001
re300_lx10_lz6,300.0,10.0,6.0,D,2,0.580333,0.155926,5.69953e-15,true,true,2,4,9,2.1906590005343247,0.33852930504748,-1.6103260005343247,-0.18260330504748,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/D/jkl_2_4_9/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/D/jkl_2_4_9/dns_findsoln/sol002
re300_lx10_lz6,300.0,10.0,6.0,D,3,0.562706,0.180224,6.80819e-16,true,true,1,3,5,2.041854938995738,0.33944437898558466,-1.479148938995738,-0.15922037898558467,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/D/jkl_1_3_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol003
re300_lx10_lz6,300.0,10.0,6.0,D,4,0.191403,0.093204,4.00454e-16,true,true,1,3,5,2.452741211557518,0.41378891537110385,-2.2613382115575176,-0.32058491537110384,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/D/jkl_1_3_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol004
re300_lx10_lz6,300.0,10.0,6.0,E,1,0.5755,0.33369,6.85018e-16,true,true,3,5,11,1.5785625536752699,0.5984156555793105,-1.00306255367527,-0.26472565557931055,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_3_5_11/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_3_5_11/dns_findsoln/sol001
re300_lx10_lz6,300.0,10.0,6.0,E,2,0.5755,0.33369,5.28877e-15,true,true,2,4,9,1.5822641040832717,0.60342617583198,-1.0067641040832718,-0.26973617583198,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_2_4_9/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_2_4_9/dns_findsoln/sol002
re300_lx10_lz6,300.0,10.0,6.0,E,3,0.978733,0.24704,4.73772e-14,true,true,2,4,9,2.4654679567896576,0.3155718616250618,-1.4867349567896575,-0.06853186162506178,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_2_4_9/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_2_4_9/dns_findsoln/sol003
re300_lx10_lz6,300.0,10.0,6.0,E,4,0.69859,0.23608,1.66566e-14,true,true,2,4,5,1.8268315435977207,0.42512746415162755,-1.1282415435977207,-0.18904746415162754,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_2_4_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol004
re300_lx10_lz6,300.0,10.0,6.0,E,5,0.5755,0.33369,3.12116e-16,true,true,1,3,5,1.3896172661161015,0.49312668664629733,-0.8141172661161015,-0.15943668664629734,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_1_3_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol005
re300_lx10_lz6,300.0,10.0,6.0,F,1,0.327932,0.132183,2.235e-16,true,true,3,5,9,1.1404443502356578,0.09946615091031448,-0.8125123502356578,0.032716849089685515,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/F/jkl_3_5_9/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/F/jkl_3_5_9/dns_findsoln/sol001
re300_lx10_lz6,300.0,10.0,6.0,G,1,0.211102,0.102108,8.4445e-16,true,true,2,4,5,1.1051133213624451,0.10926294210758865,-0.8940113213624451,-0.007154942107588644,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_2_4_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol001
re300_lx10_lz6,300.0,10.0,6.0,G,2,0.191403,0.093204,2.70265e-15,true,true,1,3,5,1.1206220386394685,0.1646289399380318,-0.9292190386394685,-0.0714249399380318,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_3_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol002
re300_lx10_lz6,300.0,10.0,6.0,G,3,0.871758,0.231991,1.64024e-16,true,true,1,4,5,2.1090621585783182,0.3504282815186228,-1.2373041585783182,-0.11843728151862282,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_4_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol003
re300_lx10_lz6,300.0,10.0,6.0,G,4,0.130007,0.0787033,2.97466e-16,true,true,2,4,5,1.1784502789962448,0.12272874463426794,-1.0484432789962448,-0.04402544463426794,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_2_4_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol004
re300_lx10_lz6,300.0,10.0,6.0,G,6,0.211102,0.102108,2.14893e-16,true,true,1,3,5,1.1831280426961899,0.2234432072579114,-0.9720260426961899,-0.12133520725791139,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_3_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol006
re300_lx10_lz6,300.0,10.0,6.0,G,7,0.269275,0.11686,1.24566e-15,true,true,1,3,5,2.0746550587426116,0.3842706991140969,-1.8053800587426116,-0.2674106991140969,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_3_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol007
re300_lx10_lz6,300.0,10.0,6.0,G,8,0.260169,0.118291,3.57373e-16,true,true,1,4,5,1.2334825350586394,0.2391747759459907,-0.9733135350586394,-0.12088377594599072,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_4_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol008
re300_lx10_lz6,300.0,10.0,6.0,G,11,0.191403,0.093204,1.68308e-15,true,true,1,3,5,1.2678812295741677,0.255737360132121,-1.0764782295741677,-0.162533360132121,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_3_5/solutions_summary.csv,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol011
