timestamp,case,group,J,K,L,sol_id,status,error,job_dir
2026-03-09T11:13:13,re400_lx10_lz6,C,1,3,5,9,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/dns_findsoln/sol009
2026-03-09T11:20:26,re400_lx10_lz6,D,2,4,9,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_9/dns_findsoln/sol001
2026-03-09T11:28:59,re400_lx10_lz6,C,2,4,7,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_7/dns_findsoln/sol002
2026-03-09T11:49:32,re400_lx10_lz6,C,2,4,7,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_7/dns_findsoln/sol004
2026-03-09T12:12:39,re400_lx10_lz6,C,1,3,5,7,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/dns_findsoln/sol007
2026-03-09T12:13:16,re400_lx10_lz6,D,2,4,6,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_6/dns_findsoln/sol003
2026-03-09T12:22:40,re400_lx10_lz6,D,2,4,6,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_6/dns_findsoln/sol002
2026-03-09T12:37:10,re400_lx10_lz6,C,2,4,6,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_6/dns_findsoln/sol002
2026-03-09T12:46:24,re400_lx10_lz6,D,2,4,8,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_8/dns_findsoln/sol001
2026-03-09T13:06:01,re400_lx10_lz6,D,2,4,5,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_5/dns_findsoln/sol003
2026-03-09T13:15:50,re400_lx10_lz6,D,1,4,5,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/dns_findsoln/sol003
2026-03-09T13:15:50,re400_lx10_lz6,D,1,3,5,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol003
2026-03-09T13:18:18,re400_lx10_lz6,D,2,4,5,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_5/dns_findsoln/sol002
2026-03-09T13:22:50,re400_lx10_lz6,C,2,4,6,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_6/dns_findsoln/sol004
2026-03-09T13:52:10,re400_lx10_lz6,D,1,4,5,5,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/dns_findsoln/sol005
2026-03-09T13:52:10,re400_lx10_lz6,D,1,3,5,5,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol005
2026-03-09T13:59:10,re400_lx10_lz6,D,2,4,7,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_7/dns_findsoln/sol001
2026-03-09T14:06:13,re400_lx10_lz6,D,2,4,6,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_6/dns_findsoln/sol004
2026-03-09T14:16:11,re400_lx10_lz6,C,2,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_5/dns_findsoln/sol004
2026-03-09T14:16:50,re400_lx10_lz6,C,2,4,5,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_5/dns_findsoln/sol002
2026-03-09T14:28:19,re400_lx10_lz6,D,1,4,5,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/dns_findsoln/sol002
2026-03-09T14:51:39,re400_lx10_lz6,D,2,4,6,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_6/dns_findsoln/sol001
2026-03-09T15:19:08,re400_lx10_lz6,D,2,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_5/dns_findsoln/sol004
2026-03-09T15:21:29,re400_lx10_lz6,C,1,4,5,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_4_5/dns_findsoln/sol002
2026-03-09T15:24:40,re400_lx10_lz6,C,1,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_4_5/dns_findsoln/sol004
2026-03-09T15:55:23,re400_lx10_lz6,D,1,3,5,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol002
2026-03-09T16:00:47,re400_lx10_lz6,D,2,4,5,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_5/dns_findsoln/sol001
2026-03-09T16:06:49,re400_lx10_lz6,C,1,3,5,2,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/dns_findsoln/sol002
2026-03-09T16:21:54,re400_lx10_lz6,D,1,4,5,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/dns_findsoln/sol006
2026-03-09T16:24:56,re400_lx10_lz6,D,1,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/dns_findsoln/sol004
2026-03-09T16:26:19,re400_lx10_lz6,C,1,3,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/dns_findsoln/sol004
2026-03-09T17:05:15,re400_lx10_lz6,D,1,4,5,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/dns_findsoln/sol001
2026-03-09T17:13:09,re400_lx10_lz6,D,1,3,5,4,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol004
2026-03-09T17:26:31,re400_lx10_lz6,E,3,4,9,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_3_4_9/dns_findsoln/sol001
2026-03-09T17:26:31,re400_lx10_lz6,E,2,4,9,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_9/dns_findsoln/sol001
2026-03-09T17:26:31,re400_lx10_lz6,E,2,4,8,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/dns_findsoln/sol001
2026-03-09T17:26:31,re400_lx10_lz6,E,2,4,7,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/dns_findsoln/sol001
2026-03-09T17:26:31,re400_lx10_lz6,E,2,4,6,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol001
2026-03-09T17:26:31,re400_lx10_lz6,E,2,4,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol001
2026-03-09T17:26:31,re400_lx10_lz6,E,1,4,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol001
2026-03-09T17:26:31,re400_lx10_lz6,E,1,3,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol001
2026-03-09T17:34:13,re400_lx10_lz6,D,1,3,5,7,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol007
2026-03-09T17:36:51,re400_lx10_lz6,D,1,3,5,9,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol009
2026-03-09T17:37:38,re400_lx10_lz6,D,1,3,5,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol001
2026-03-09T17:40:45,re400_lx10_lz6,D,1,3,5,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol006
2026-03-09T17:44:20,re400_lx10_lz6,D,1,3,5,8,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/dns_findsoln/sol008
2026-03-09T18:08:58,re400_lx10_lz6,E,2,4,9,4,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_9/dns_findsoln/sol004
2026-03-09T18:08:58,re400_lx10_lz6,E,2,4,8,4,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/dns_findsoln/sol004
2026-03-09T18:08:58,re400_lx10_lz6,E,2,4,7,4,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/dns_findsoln/sol004
2026-03-09T18:08:58,re400_lx10_lz6,E,2,4,6,4,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol004
2026-03-09T18:08:58,re400_lx10_lz6,E,2,4,5,4,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol004
2026-03-09T18:08:58,re400_lx10_lz6,E,1,4,5,4,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol004
2026-03-09T18:08:58,re400_lx10_lz6,E,1,3,5,4,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol004
2026-03-09T18:44:48,re400_lx10_lz6,E,2,4,8,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/dns_findsoln/sol006
2026-03-09T18:45:32,re400_lx10_lz6,E,2,4,9,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_9/dns_findsoln/sol003
2026-03-09T18:52:42,re400_lx10_lz6,E,2,4,9,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_9/dns_findsoln/sol002
2026-03-09T18:59:41,re400_lx10_lz6,E,2,4,8,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/dns_findsoln/sol003
2026-03-09T18:59:41,re400_lx10_lz6,E,2,4,7,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/dns_findsoln/sol003
2026-03-09T18:59:41,re400_lx10_lz6,E,2,4,6,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol003
2026-03-09T18:59:41,re400_lx10_lz6,E,2,4,5,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol003
2026-03-09T18:59:41,re400_lx10_lz6,E,1,4,5,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol003
2026-03-09T18:59:41,re400_lx10_lz6,E,1,3,5,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol003
2026-03-09T19:01:04,re400_lx10_lz6,E,2,4,8,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/dns_findsoln/sol005
2026-03-09T19:03:57,re400_lx10_lz6,E,2,4,7,7,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/dns_findsoln/sol007
2026-03-09T19:06:01,re400_lx10_lz6,E,2,4,7,8,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/dns_findsoln/sol008
2026-03-09T19:19:51,re400_lx10_lz6,E,2,4,6,8,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol008
2026-03-09T19:19:51,re400_lx10_lz6,E,2,4,5,8,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol008
2026-03-09T19:19:51,re400_lx10_lz6,E,1,4,5,8,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol008
2026-03-09T19:19:51,re400_lx10_lz6,E,1,3,5,8,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol008
2026-03-09T19:32:35,re400_lx10_lz6,E,2,4,6,7,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol007
2026-03-09T19:32:35,re400_lx10_lz6,E,2,4,5,7,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol007
2026-03-09T19:32:35,re400_lx10_lz6,E,1,4,5,7,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol007
2026-03-09T19:32:35,re400_lx10_lz6,E,1,3,5,7,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol007
2026-03-09T19:38:45,re400_lx10_lz6,E,2,4,7,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/dns_findsoln/sol006
2026-03-09T20:01:20,re400_lx10_lz6,E,2,4,6,6,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol006
2026-03-09T20:01:20,re400_lx10_lz6,E,2,4,5,6,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol006
2026-03-09T20:01:20,re400_lx10_lz6,E,1,4,5,6,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol006
2026-03-09T20:01:20,re400_lx10_lz6,E,1,3,5,6,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol006
2026-03-09T20:03:03,re400_lx10_lz6,E,2,4,8,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_8/dns_findsoln/sol002
2026-03-09T20:11:08,re400_lx10_lz6,E,1,4,5,12,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol012
2026-03-09T20:11:08,re400_lx10_lz6,E,1,3,5,12,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol012
2026-03-09T20:21:54,re400_lx10_lz6,E,2,4,7,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/dns_findsoln/sol005
2026-03-09T20:46:30,re400_lx10_lz6,E,2,4,5,11,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol011
2026-03-09T20:53:55,re400_lx10_lz6,E,2,4,6,10,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol010
2026-03-09T20:53:55,re400_lx10_lz6,E,2,4,5,10,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol010
2026-03-09T20:53:55,re400_lx10_lz6,E,1,4,5,10,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol010
2026-03-09T20:53:55,re400_lx10_lz6,E,1,3,5,10,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol010
2026-03-09T21:07:59,re400_lx10_lz6,E,2,4,6,9,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol009
2026-03-09T21:25:02,re400_lx10_lz6,E,2,4,7,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_7/dns_findsoln/sol002
2026-03-09T21:31:36,re400_lx10_lz6,E,2,4,6,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol005
2026-03-09T21:38:34,re400_lx10_lz6,E,2,4,6,2,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_6/dns_findsoln/sol002
2026-03-09T21:38:34,re400_lx10_lz6,E,2,4,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol002
2026-03-09T21:38:34,re400_lx10_lz6,E,1,4,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol002
2026-03-09T21:38:34,re400_lx10_lz6,E,1,3,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol002
2026-03-09T21:39:55,re400_lx10_lz6,E,1,3,5,13,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol013
2026-03-09T21:55:59,re400_lx10_lz6,E,1,3,5,16,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol016
2026-03-09T22:05:42,re400_lx10_lz6,E,1,4,5,11,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol011
2026-03-09T22:13:36,re400_lx10_lz6,E,1,3,5,14,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol014
2026-03-09T22:22:44,re400_lx10_lz6,F,1,4,5,2,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_1_4_5/dns_findsoln/sol002
2026-03-09T22:22:44,re400_lx10_lz6,F,1,3,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_1_3_5/dns_findsoln/sol002
2026-03-09T22:31:19,re400_lx10_lz6,E,2,4,5,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol005
2026-03-09T22:35:26,re400_lx10_lz6,E,2,4,5,9,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/dns_findsoln/sol009
2026-03-09T22:43:40,re400_lx10_lz6,G,2,4,5,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol001
2026-03-09T22:43:40,re400_lx10_lz6,G,1,4,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol001
2026-03-09T22:43:40,re400_lx10_lz6,G,1,3,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol001
2026-03-09T22:50:32,re400_lx10_lz6,F,3,4,9,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_3_4_9/dns_findsoln/sol001
2026-03-09T22:53:56,re400_lx10_lz6,E,1,3,5,15,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol015
2026-03-09T23:08:30,re400_lx10_lz6,G,2,4,5,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol003
2026-03-09T23:08:30,re400_lx10_lz6,G,1,4,5,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol003
2026-03-09T23:08:30,re400_lx10_lz6,G,1,3,5,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol003
2026-03-09T23:13:46,re400_lx10_lz6,E,1,3,5,11,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol011
2026-03-09T23:14:17,re400_lx10_lz6,G,2,4,5,2,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol002
