timestamp,case,group,J,K,L,sol_id,status,min_Re,error,csv_path
2026-03-07T19:22:39,re300_lx2pi_lzpi,E,1,3,5,6,ok,182.40411944309488,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_1_3_5/bifurcations/bif_E_sol006.csv
2026-03-07T19:22:59,re300_lx2pi_lzpi,E,1,3,5,7,ok,157.4859163227821,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_1_3_5/bifurcations/bif_E_sol007.csv
2026-03-07T19:23:10,re300_lx2pi_lzpi,E,1,3,5,8,ok,153.76229308863202,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_1_3_5/bifurcations/bif_E_sol008.csv
2026-03-07T19:24:21,re300_lx2pi_lzpi,E,1,4,5,1,ok,152.07615953010014,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_1_4_5/bifurcations/bif_E_sol001.csv
2026-03-07T19:24:39,re300_lx2pi_lzpi,E,1,4,5,2,ok,155.0269316699913,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_1_4_5/bifurcations/bif_E_sol002.csv
2026-03-07T19:25:32,re300_lx2pi_lzpi,E,1,4,5,3,ok,152.07615951025537,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_1_4_5/bifurcations/bif_E_sol003.csv
2026-03-07T19:25:42,re300_lx2pi_lzpi,E,1,4,5,4,ok,280.8996877445703,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_1_4_5/bifurcations/bif_E_sol004.csv
2026-03-07T19:25:54,re300_lx2pi_lzpi,E,1,4,5,5,ok,280.89968758587224,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_1_4_5/bifurcations/bif_E_sol005.csv
2026-03-07T19:26:14,re300_lx2pi_lzpi,E,1,4,5,6,ok,155.02693155280315,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_1_4_5/bifurcations/bif_E_sol006.csv
2026-03-07T19:28:52,re300_lx2pi_lzpi,E,2,4,5,1,ok,160.0332268132151,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_5/bifurcations/bif_E_sol001.csv
2026-03-07T19:31:27,re300_lx2pi_lzpi,E,2,4,5,2,ok,160.03322709806972,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_5/bifurcations/bif_E_sol002.csv
2026-03-07T19:33:11,re300_lx2pi_lzpi,E,2,4,5,3,ok,283.54486044774825,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_5/bifurcations/bif_E_sol003.csv
2026-03-07T19:35:30,re300_lx2pi_lzpi,E,2,4,5,4,ok,283.54486037633217,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_5/bifurcations/bif_E_sol004.csv
2026-03-07T19:41:46,re300_lx2pi_lzpi,E,2,4,6,1,ok,165.1412868856378,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_6/bifurcations/bif_E_sol001.csv
2026-03-07T19:46:53,re300_lx2pi_lzpi,E,2,4,6,2,ok,165.1412868504823,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_6/bifurcations/bif_E_sol002.csv
2026-03-07T19:51:47,re300_lx2pi_lzpi,C,3,4,9,1,ok,169.72414817374693,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/C/jkl_3_4_9/bifurcations/bif_C_sol001.csv
2026-03-07T19:56:48,re300_lx2pi_lzpi,E,2,4,7,1,ok,158.78902249422254,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_7/bifurcations/bif_E_sol001.csv
2026-03-07T20:01:59,re300_lx2pi_lzpi,E,2,4,7,2,ok,158.78902258849874,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_7/bifurcations/bif_E_sol002.csv
2026-03-07T20:05:56,re300_lx2pi_lzpi,E,2,4,8,1,ok,161.27507059588137,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_8/bifurcations/bif_E_sol001.csv
2026-03-07T20:10:54,re300_lx2pi_lzpi,E,2,4,8,2,ok,161.27507071918632,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_8/bifurcations/bif_E_sol002.csv
2026-03-07T20:18:26,re300_lx2pi_lzpi,E,2,4,9,1,ok,160.69099640528248,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_9/bifurcations/bif_E_sol001.csv
2026-03-07T20:23:37,re300_lx2pi_lzpi,E,2,4,9,2,ok,160.690996406623,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_2_4_9/bifurcations/bif_E_sol002.csv
2026-03-07T20:44:22,re300_lx2pi_lzpi,E,3,4,9,1,ok,165.40301477805457,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_3_4_9/bifurcations/bif_E_sol001.csv
2026-03-07T21:07:25,re300_lx2pi_lzpi,A,3,5,9,1,ok,175.32689971095652,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/A/jkl_3_5_9/bifurcations/bif_A_sol001.csv
2026-03-07T21:08:01,re300_lx2pi_lzpi,E,3,4,9,2,ok,165.40301472265327,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_3_4_9/bifurcations/bif_E_sol002.csv
2026-03-07T21:35:25,re300_lx2pi_lzpi,C,3,5,9,1,ok,175.32689967955542,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/C/jkl_3_5_9/bifurcations/bif_C_sol001.csv
2026-03-07T22:29:58,re300_lx2pi_lzpi,E,3,5,10,1,ok,162.8537238932567,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_3_5_10/bifurcations/bif_E_sol001.csv
2026-03-07T22:48:32,re300_lx2pi_lzpi,C,3,5,10,1,ok,174.49052387252667,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/C/jkl_3_5_10/bifurcations/bif_C_sol001.csv
2026-03-07T22:49:50,re300_lx2pi_lzpi,E,3,5,10,2,ok,162.85372394713417,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_3_5_10/bifurcations/bif_E_sol002.csv
2026-03-07T22:49:52,re300_lx2pi_lzpi,F,1,3,5,1,ok,157.48591670040784,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/F/jkl_1_3_5/bifurcations/bif_F_sol001.csv
2026-03-07T22:49:55,re300_lx2pi_lzpi,F,1,3,5,2,ok,157.48591647641487,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/F/jkl_1_3_5/bifurcations/bif_F_sol002.csv
2026-03-07T22:49:59,re300_lx2pi_lzpi,F,1,4,5,1,ok,152.07615952597712,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/F/jkl_1_4_5/bifurcations/bif_F_sol001.csv
2026-03-07T22:52:31,re300_lx2pi_lzpi,A,3,5,10,1,ok,174.49052385503833,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/A/jkl_3_5_10/bifurcations/bif_A_sol001.csv
2026-03-07T22:53:43,re300_lx2pi_lzpi,G,1,3,5,1,ok,157.4859163268924,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/G/jkl_1_3_5/bifurcations/bif_G_sol001.csv
2026-03-07T22:55:40,re300_lx2pi_lzpi,G,1,3,5,2,ok,157.48591640397348,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/G/jkl_1_3_5/bifurcations/bif_G_sol002.csv
2026-03-07T22:57:32,re300_lx2pi_lzpi,G,1,3,5,3,ok,157.4859163769928,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/G/jkl_1_3_5/bifurcations/bif_G_sol003.csv
2026-03-07T23:05:14,re300_lx2pi_lzpi,G,1,4,5,2,ok,152.07615952806103,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/G/jkl_1_4_5/bifurcations/bif_G_sol002.csv
2026-03-07T23:05:34,re300_lx2pi_lzpi,E,3,5,11,2,ok,162.86581787792088,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_3_5_11/bifurcations/bif_E_sol002.csv
2026-03-07T23:06:50,re300_lx2pi_lzpi,G,1,4,5,1,ok,152.07615952477477,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/G/jkl_1_4_5/bifurcations/bif_G_sol001.csv
2026-03-07T23:15:56,re300_lx2pi_lzpi,G,1,4,5,3,ok,152.07615954377437,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/G/jkl_1_4_5/bifurcations/bif_G_sol003.csv
2026-03-07T23:16:03,re400_lx10_lz6,A,1,3,5,1,ok,335.71596532158196,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_3_5/bifurcations/bif_A_sol001.csv
2026-03-07T23:16:12,re400_lx10_lz6,A,1,3,5,2,ok,335.71596526619896,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_3_5/bifurcations/bif_A_sol002.csv
2026-03-07T23:16:49,re400_lx10_lz6,A,1,3,5,3,ok,105.02351268968947,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_3_5/bifurcations/bif_A_sol003.csv
2026-03-07T23:17:00,re400_lx10_lz6,A,1,3,5,4,ok,345.4168545416775,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_3_5/bifurcations/bif_A_sol004.csv
2026-03-07T23:17:09,re400_lx10_lz6,A,1,3,5,5,ok,324.68706612240817,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_3_5/bifurcations/bif_A_sol005.csv
2026-03-07T23:17:10,re300_lx2pi_lzpi,E,3,5,9,1,ok,163.0356535827419,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_3_5_9/bifurcations/bif_E_sol001.csv
2026-03-07T23:17:18,re400_lx10_lz6,A,1,3,5,6,ok,345.4168551691882,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_3_5/bifurcations/bif_A_sol006.csv
2026-03-07T23:17:44,re400_lx10_lz6,A,1,3,5,8,ok,241.31559210986202,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_3_5/bifurcations/bif_A_sol008.csv
2026-03-07T23:17:49,re400_lx10_lz6,A,1,3,5,7,ok,105.02351268801861,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_3_5/bifurcations/bif_A_sol007.csv
2026-03-07T23:18:16,re400_lx10_lz6,A,1,4,5,1,ok,277.2540425094058,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_4_5/bifurcations/bif_A_sol001.csv
2026-03-07T23:18:20,re400_lx10_lz6,A,1,4,5,2,ok,306.6797622432438,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_4_5/bifurcations/bif_A_sol002.csv
2026-03-07T23:18:32,re400_lx10_lz6,A,1,4,5,3,ok,321.6765088743344,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_4_5/bifurcations/bif_A_sol003.csv
2026-03-07T23:18:52,re400_lx10_lz6,A,1,4,5,5,ok,295.60969620930916,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_4_5/bifurcations/bif_A_sol005.csv
2026-03-07T23:18:52,re400_lx10_lz6,A,1,4,5,4,ok,277.2540421624732,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_4_5/bifurcations/bif_A_sol004.csv
2026-03-07T23:19:09,re400_lx10_lz6,A,1,4,5,6,ok,321.6765080812537,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_1_4_5/bifurcations/bif_A_sol006.csv
2026-03-07T23:20:00,re300_lx2pi_lzpi,G,2,4,5,2,ok,285.50004195890284,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/G/jkl_2_4_5/bifurcations/bif_G_sol002.csv
2026-03-07T23:22:01,re400_lx10_lz6,A,2,4,5,3,ok,301.7877620009914,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_5/bifurcations/bif_A_sol003.csv
2026-03-07T23:24:25,re400_lx10_lz6,A,2,4,5,1,ok,219.93453964441284,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_5/bifurcations/bif_A_sol001.csv
2026-03-07T23:25:32,re400_lx10_lz6,A,2,4,5,4,ok,291.0556648864034,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_5/bifurcations/bif_A_sol004.csv
2026-03-07T23:27:39,re400_lx10_lz6,A,2,4,5,2,ok,149.2553605984744,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_5/bifurcations/bif_A_sol002.csv
2026-03-07T23:29:54,re400_lx10_lz6,A,2,4,5,6,ok,383.17286536969385,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_5/bifurcations/bif_A_sol006.csv
2026-03-07T23:30:39,re400_lx10_lz6,A,2,4,5,5,ok,149.25536059914947,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_5/bifurcations/bif_A_sol005.csv
2026-03-07T23:35:57,re300_lx2pi_lzpi,E,3,5,11,1,ok,162.86581802323286,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_3_5_11/bifurcations/bif_E_sol001.csv
2026-03-07T23:36:02,re400_lx10_lz6,A,2,4,6,3,ok,226.05530055981478,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_6/bifurcations/bif_A_sol003.csv
2026-03-07T23:37:09,re400_lx10_lz6,A,2,4,6,1,ok,226.05530031201613,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_6/bifurcations/bif_A_sol001.csv
2026-03-07T23:37:18,re400_lx10_lz6,A,2,4,6,2,ok,335.7496481928966,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_6/bifurcations/bif_A_sol002.csv
2026-03-07T23:42:32,re400_lx10_lz6,A,2,4,6,4,ok,358.9622658425752,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_6/bifurcations/bif_A_sol004.csv
2026-03-07T23:44:05,re400_lx10_lz6,A,2,4,8,1,ok,388.57262913500483,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_8/bifurcations/bif_A_sol001.csv
2026-03-07T23:49:06,re400_lx10_lz6,A,2,4,7,1,ok,325.3419100376285,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_7/bifurcations/bif_A_sol001.csv
2026-03-07T23:51:17,re400_lx10_lz6,A,2,4,7,2,ok,360.26795309278543,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_7/bifurcations/bif_A_sol002.csv
2026-03-07T23:51:25,re400_lx10_lz6,B,1,3,5,1,ok,122.35053071528127,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_1_3_5/bifurcations/bif_B_sol001.csv
2026-03-07T23:51:34,re400_lx10_lz6,B,1,3,5,2,ok,122.35053043553401,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_1_3_5/bifurcations/bif_B_sol002.csv
2026-03-07T23:52:00,re400_lx10_lz6,B,1,3,5,3,ok,105.02351250704714,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_1_3_5/bifurcations/bif_B_sol003.csv
2026-03-07T23:52:12,re400_lx10_lz6,B,1,3,5,4,ok,178.42217224614197,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_1_3_5/bifurcations/bif_B_sol004.csv
2026-03-07T23:52:59,re400_lx10_lz6,B,1,4,5,1,ok,184.82004881633682,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_1_4_5/bifurcations/bif_B_sol001.csv
2026-03-07T23:53:37,re400_lx10_lz6,B,1,4,5,2,ok,207.48260347482974,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_1_4_5/bifurcations/bif_B_sol002.csv
2026-03-07T23:53:50,re400_lx10_lz6,B,1,4,5,3,ok,349.41496680803306,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_1_4_5/bifurcations/bif_B_sol003.csv
2026-03-07T23:54:34,re400_lx10_lz6,B,1,4,5,4,ok,107.05906525627447,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_1_4_5/bifurcations/bif_B_sol004.csv
2026-03-08T00:01:16,re400_lx10_lz6,B,2,4,5,1,ok,179.93926326744466,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_5/bifurcations/bif_B_sol001.csv
2026-03-08T00:06:29,re400_lx10_lz6,B,2,4,5,2,ok,337.60965433928817,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_5/bifurcations/bif_B_sol002.csv
2026-03-08T00:08:54,re400_lx10_lz6,B,2,4,5,3,ok,155.8124459069911,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_5/bifurcations/bif_B_sol003.csv
2026-03-08T00:09:46,re400_lx10_lz6,A,2,4,9,1,ok,285.2954757651903,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_9/bifurcations/bif_A_sol001.csv
2026-03-08T00:11:38,re300_lx2pi_lzpi,E,3,5,9,2,ok,163.03565382156125,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/E/jkl_3_5_9/bifurcations/bif_E_sol002.csv
2026-03-08T00:12:18,re400_lx10_lz6,B,2,4,5,4,ok,286.8555524466191,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_5/bifurcations/bif_B_sol004.csv
2026-03-08T00:13:04,re400_lx10_lz6,A,2,4,9,2,ok,382.43820338513837,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_9/bifurcations/bif_A_sol002.csv
2026-03-08T00:15:23,re400_lx10_lz6,B,2,4,6,1,ok,260.90230162236196,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_6/bifurcations/bif_B_sol001.csv
2026-03-08T00:16:52,re400_lx10_lz6,B,2,4,6,2,ok,226.0553002040174,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_6/bifurcations/bif_B_sol002.csv
2026-03-08T00:17:39,re400_lx10_lz6,B,2,4,6,3,ok,379.33569446509404,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_6/bifurcations/bif_B_sol003.csv
2026-03-08T00:19:22,re400_lx10_lz6,A,2,4,8,2,ok,292.9240842488797,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/A/jkl_2_4_8/bifurcations/bif_A_sol002.csv
2026-03-08T00:26:33,re400_lx10_lz6,B,2,4,7,1,ok,166.48344343660403,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_7/bifurcations/bif_B_sol001.csv
2026-03-08T00:27:41,re300_lx2pi_lzpi,G,2,4,5,1,ok,190.26284637523472,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/G/jkl_2_4_5/bifurcations/bif_G_sol001.csv
2026-03-08T00:29:10,re400_lx10_lz6,B,2,4,7,2,ok,166.48344325345897,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_7/bifurcations/bif_B_sol002.csv
2026-03-08T00:32:34,re400_lx10_lz6,B,2,4,8,1,ok,231.4576155264499,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_8/bifurcations/bif_B_sol001.csv
2026-03-08T00:35:24,re400_lx10_lz6,B,2,4,8,2,ok,226.66783233287882,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_8/bifurcations/bif_B_sol002.csv
2026-03-08T00:49:12,re300_lx2pi_lzpi,A,3,5,11,1,ok,174.83745553172028,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/A/jkl_3_5_11/bifurcations/bif_A_sol001.csv
2026-03-08T00:49:29,re400_lx10_lz6,C,1,3,5,1,ok,309.6606626911091,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol001.csv
2026-03-08T00:49:37,re400_lx10_lz6,C,1,3,5,10,ok,271.63918150514723,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol010.csv
2026-03-08T00:49:42,re400_lx10_lz6,C,1,3,5,2,ok,396.10977708358666,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol002.csv
2026-03-08T00:49:50,re400_lx10_lz6,B,2,4,9,2,ok,227.98630935122915,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_9/bifurcations/bif_B_sol002.csv
2026-03-08T00:49:57,re400_lx10_lz6,C,1,3,5,4,ok,341.15281340582266,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol004.csv
