timestamp,physical_id,case,group,J,K,L,source,sol_id,direction,status,n_points,min_Re,max_Re,min_input,max_input,error,out_dir,seed
2026-05-02T05:15:58,re300_lx10_lz6_004,re300_lx10_lz6,G,1,4,5,on,8,plus,ok,30,299.98,498.68337,1.2596296,1.3171648,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx10_lz6_004/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx10_lz6_004/G_J1K4L5_ubest.nc
2026-05-02T10:20:38,re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,2,4,6,on,1,minus,ok,51,173.98429,300.02,1.3883712,4.2334235,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_010/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_010/D_J2K4L6_ubest.nc
2026-05-02T13:28:54,re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,2,4,6,on,1,plus,ok,27,299.98,501.92812,3.8647838,4.0386677,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_010/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_010/D_J2K4L6_ubest.nc
2026-05-02T13:52:16,re300_lx2pi_lzpi_008,re300_lx2pi_lzpi,B,1,3,5,on,2,plus,ok,51,299.98,478.01304,2.2104473,4.4481049,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_008/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_008/B_J1K3L5_ubest.nc
2026-05-02T15:57:42,re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,1,3,5,on,3,minus,ok,47,296.07785,479.07113,1.9464673,4.2757212,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_006/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_006/D_J1K3L5_ubest.nc
2026-05-02T17:50:06,re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,3,5,11,on,2,minus,ok,53,163.69327,580.39679,1.4519329,3.3485485,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_003/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_003/E_J3K5L11_ubest.nc
2026-05-02T18:29:57,re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,1,3,5,on,3,plus,ok,21,299.98,515.8569,1.9537544,2.3895733,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_006/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_006/D_J1K3L5_ubest.nc
2026-05-02T18:42:39,re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,3,5,11,on,2,plus,ok,11,299.98,508.12087,1.3906591,1.4519548,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_003/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_003/E_J3K5L11_ubest.nc
2026-05-03T00:09:41,re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,2,4,6,ls,3,minus,ok,44,194.87437,340.84589,1.3853799,2.1008894,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_007/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_007/E_J2K4L6_ubest.nc
2026-05-03T00:24:03,re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,1,4,5,ls,2,minus,ok,49,244.89025,459.06693,1.6802107,4.0614969,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_011/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_011/F_J1K4L5_ubest.nc
2026-05-03T00:43:22,re300_lx2pi_lzpi_009,re300_lx2pi_lzpi,E,3,5,11,on,1,minus,ok,47,163.50443,384.10892,1.4181961,2.8095306,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_009/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_009/E_J3K5L11_ubest.nc
2026-05-03T02:25:56,re300_lx2pi_lzpi_009,re300_lx2pi_lzpi,E,3,5,11,on,1,plus,ok,15,299.98,501.2222,2.809406,3.1966819,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_009/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_009/E_J3K5L11_ubest.nc
2026-05-03T06:01:28,re300_lx10_lz6_020,re300_lx10_lz6,G,1,4,5,on,3,plus,ok,32,299.98,326.8821,1.8715755,2.0597931,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx10_lz6_020/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx10_lz6_020/G_J1K4L5_ubest.nc
2026-05-03T14:38:40,re300_lx2pi_lzpi_007,re300_lx2pi_lzpi,E,2,4,6,ls,3,plus,ok,40,249.09055,333.6284,2.1007915,2.8156666,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_007/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_007/E_J2K4L6_ubest.nc
2026-05-03T15:44:01,re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,1,4,5,ls,2,plus,ok,38,299.98,411.79914,4.0611718,4.8300609,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_011/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_011/F_J1K4L5_ubest.nc
2026-05-03T17:19:11,re400_lx10_lz6_008,re400_lx10_lz6,B,2,4,7,ls,2,minus,ok,53,185.24261,400.02,1.2615208,5.3154926,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re400_lx10_lz6_008/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re400_lx10_lz6_008/B_J2K4L7_ubest.nc
2026-05-03T17:38:19,re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,2,4,5,on,2,minus,ok,44,279.12382,509.28658,1.6663681,1.8460336,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_004/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_004/G_J2K4L5_ubest.nc
2026-05-03T17:39:19,re400_lx10_lz6_008,re400_lx10_lz6,B,2,4,7,ls,2,plus,ok,7,399.98,523.23117,1.2283249,1.2615373,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re400_lx10_lz6_008/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re400_lx10_lz6_008/B_J2K4L7_ubest.nc
2026-05-04T01:41:44,re300_lx2pi_lzpi_004,re300_lx2pi_lzpi,G,2,4,5,on,2,plus,ok,49,174.10006,340.81253,1.3854658,2.970579,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_004/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_004/G_J2K4L5_ubest.nc
2026-05-04T02:17:45,re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,2,4,5,on,1,minus,ok,46,245.07433,411.79566,1.8692481,4.8299798,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_005/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_005/G_J2K4L5_ubest.nc
2026-05-04T03:47:10,re300_lx2pi_lzpi_005,re300_lx2pi_lzpi,G,2,4,5,on,1,plus,ok,15,299.98,502.11592,1.6592917,1.8693566,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re300_lx2pi_lzpi_005/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re300_lx2pi_lzpi_005/G_J2K4L5_ubest.nc
2026-05-04T05:00:20,re400_lx10_lz6_012,re400_lx10_lz6,A,2,4,6,on,1,minus,ok,43,320.45391,428.03633,1.4196367,1.6210867,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re400_lx10_lz6_012/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re400_lx10_lz6_012/A_J2K4L6_ubest.nc
2026-05-04T07:16:28,re400_lx10_lz6_014,re400_lx10_lz6,A,2,4,7,ls,1,minus,ok,50,180.32022,574.92056,1.6031235,2.9722988,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re400_lx10_lz6_014/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re400_lx10_lz6_014/A_J2K4L7_ubest.nc
2026-05-04T07:35:59,re400_lx10_lz6_014,re400_lx10_lz6,A,2,4,7,ls,1,plus,ok,7,399.98,534.12907,1.5598946,1.6031411,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re400_lx10_lz6_014/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re400_lx10_lz6_014/A_J2K4L7_ubest.nc
2026-05-04T12:49:52,re400_lx10_lz6_003,re400_lx10_lz6,B,3,5,11,on,1,minus,ok,51,270.27081,448.39039,1.1314972,2.8170807,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re400_lx10_lz6_003/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re400_lx10_lz6_003/B_J3K5L11_ubest.nc
2026-05-04T13:07:15,re400_lx10_lz6_011,re400_lx10_lz6,A,1,3,5,on,7,minus,ok,44,290.68909,655.59851,1.4050118,2.2524852,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re400_lx10_lz6_011/minus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re400_lx10_lz6_011/A_J1K3L5_ubest.nc
2026-05-04T13:07:46,re400_lx10_lz6_003,re400_lx10_lz6,B,3,5,11,on,1,plus,ok,7,399.98,519.79523,1.0976479,1.1315158,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re400_lx10_lz6_003/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re400_lx10_lz6_003/B_J3K5L11_ubest.nc
2026-05-04T13:37:28,re400_lx10_lz6_011,re400_lx10_lz6,A,1,3,5,on,7,plus,ok,8,399.98,512.59917,1.3883039,1.4139066,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/dns_bidirectional_bifurcations/re400_lx10_lz6_011/plus,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/eqb_catalog/solutions/re400_lx10_lz6_011/A_J1K3L5_ubest.nc
