physical_id,case,group,direction,step,Re,input
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,minus,43,443.21767,3.9925815
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,minus,44,451.32253,4.0664542
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,minus,45,460.04345,4.1382493
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,minus,46,469.3156,4.2080238
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,minus,47,479.07113,4.2757212
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,1,299.98,1.9537544
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,2,300.0,1.9538165
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,3,300.02,1.9538787
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,4,304.10306,1.9676318
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,5,307.38989,1.97924
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,6,310.64597,1.9905756
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,7,316.49129,2.0095704
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,8,323.20747,2.0282644
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,9,331.12807,2.0456766
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,10,340.65136,2.0612409
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,11,351.77504,2.0751981
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,12,364.52095,2.0898379
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,13,379.48128,2.1092563
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,14,397.01011,2.1377691
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,15,414.33292,2.1719966
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,16,429.2239,2.2047453
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,17,443.97623,2.2385723
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,18,458.66313,2.2722476
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,19,476.18483,2.3110632
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,20,495.95166,2.3519693
re300_lx2pi_lzpi_006,re300_lx2pi_lzpi,D,plus,21,515.8569,2.3895733
