      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 241.692      0.196814      0.265555     0.0404609     0.0729041      0.117131    0.00695209             0             0      0.683465      0.341733     -0.341733      0.683424
 242.733      0.205227      0.276608     0.0433391     0.0764567      0.121156    0.00772391             0             0        0.7374        0.3687       -0.3687      0.737353
  244.02       0.21353      0.287514     0.0462308     0.0799306      0.124951    0.00852619             0             0      0.792556      0.396278     -0.396278        0.7925
 245.533      0.221638      0.298165     0.0490882     0.0832772      0.128484    0.00934475             0             0      0.848351      0.424175     -0.424175      0.848282
 247.254      0.229505      0.308506      0.051882     0.0864739      0.131748     0.0101695             0             0      0.904471      0.452235     -0.452235      0.904385
 249.173      0.237122      0.318524     0.0546032     0.0895242      0.134762     0.0109961             0             0      0.960859       0.48043      -0.48043       0.96075
 251.281      0.244497      0.328222     0.0572634     0.0924571      0.137561     0.0118274             0             0       1.01764      0.508821     -0.508821       1.01751
 253.561      0.251628       0.33758     0.0598924     0.0953232      0.140189     0.0126736             0             0       1.07494      0.537468     -0.537468       1.07477
 255.991      0.258465      0.346495     0.0625257      0.098182      0.142678     0.0135492             0             0       1.13248      0.566239     -0.566239       1.13227
 258.559       0.26492      0.354822     0.0651878       0.10108      0.145035     0.0144665             0             0       1.18953      0.594763     -0.594763       1.18929
 261.279      0.271072      0.362653     0.0679157      0.104071      0.147293     0.0154433             0             0       1.24627      0.623136     -0.623136       1.24601
 264.161      0.277267      0.370454     0.0707973      0.107265      0.149562     0.0165181             0             0       1.30508      0.652539     -0.652539        1.3048
 267.103      0.283796      0.378625     0.0738896      0.110744      0.151955     0.0177239             0             0       1.36811      0.684056     -0.684056       1.36781
 269.899      0.290602      0.387115     0.0771123       0.11443      0.154474     0.0190406             0             0       1.43471      0.717355     -0.717355       1.43436
 272.386      0.297362      0.395539     0.0802818      0.118118      0.157012      0.020397             0             0       1.50188      0.750942     -0.750942       1.50148
  274.32      0.303112      0.402708     0.0829347      0.121253      0.159196     0.0215804             0             0       1.55997      0.779987     -0.779987       1.55951
 276.058       0.30862      0.409586     0.0854206       0.12424      0.161301     0.0227321             0             0       1.61648      0.808242     -0.808242       1.61594
 277.657      0.313977      0.416294      0.087764      0.127122       0.16336     0.0238625             0             0       1.67216      0.836081     -0.836081        1.6715
 278.991      0.318734      0.422276     0.0897472      0.129659      0.165198     0.0248661             0             0       1.72181      0.860905     -0.860905       1.72101
 280.026      0.322696      0.427287     0.0912741      0.131759      0.166733     0.0256914             0             0       1.76264      0.881319     -0.881319       1.76168
 280.774      0.325589      0.430977     0.0922427      0.133289      0.167845     0.0262747             0             0       1.79126      0.895631     -0.895631       1.79012
 281.272      0.327198      0.433054     0.0926667      0.134143      0.168443     0.0265814             0             0        1.8061       0.90305      -0.90305       1.80481
 281.846      0.328429      0.434668     0.0928688        0.1348      0.168861     0.0267956             0             0       1.81632      0.908159     -0.908159       1.81488
 282.492      0.329209      0.435715     0.0928781      0.135219      0.169072     0.0269105             0             0       1.82179      0.910895     -0.910895       1.82021
 283.368      0.329768      0.436492     0.0927516      0.135521      0.169149     0.0269687             0             0       1.82472      0.912362     -0.912362       1.82301
 284.577      0.330141      0.437047     0.0924979      0.135722      0.169092     0.0269763             0             0       1.82559      0.912793     -0.912793       1.82372
 287.079      0.330372      0.437481     0.0919118      0.135843      0.168761     0.0269012             0             0       1.82363      0.911816     -0.911816       1.82156
 288.358      0.330359      0.437529     0.0916039      0.135834      0.168544     0.0268423             0             0       1.82181      0.910906     -0.910906       1.81966
 289.952      0.330269      0.437491     0.0912143      0.135784      0.168247     0.0267574             0             0       1.81906       0.90953      -0.90953       1.81682
 292.527      0.329993      0.437255     0.0905666      0.135636      0.167725     0.0265993             0             0       1.81363      0.906816     -0.906816       1.81128
 294.983      0.329604      0.436865     0.0899199       0.13543      0.167185     0.0264269             0             0       1.80736      0.903678     -0.903678       1.80491
 297.804      0.329023      0.436244     0.0891336      0.135124       0.16652     0.0262033             0             0       1.79878      0.899392     -0.899392       1.79626
 300.925      0.328225      0.435361     0.0882028        0.1347      0.165728     0.0259238             0             0       1.78759      0.893795     -0.893795         1.785
 304.178      0.327235      0.434247     0.0871621      0.134159      0.164836     0.0255958             0             0       1.77408       0.88704      -0.88704       1.77144
 307.185      0.326194      0.433065      0.086139      0.133565      0.163949     0.0252596             0             0       1.76008      0.880041     -0.880041       1.75741
 310.592      0.324888      0.431583     0.0849126      0.132781      0.162863     0.0248409             0             0       1.74271      0.871354     -0.871354          1.74
 313.794      0.323558      0.430081     0.0836951      0.131927      0.161758     0.0244096             0             0       1.72513      0.862567     -0.862567       1.72239
