                     %Lz                     obs                       s                guesserr                   error     directory
               5.7507208               2.6351328               1.2032683           1.7622743e-05           2.8352912e-14   search-33/
               5.8690787               2.6514643               1.2423879           1.6444265e-05           1.0363203e-14   search-34/
               5.9883716               2.6664195               1.2815612           1.4519226e-05           2.1589457e-14   search-35/
               6.1084372               2.6797391               1.3207229           1.2839616e-05           1.6541264e-14   search-36/
               6.2293108               2.6907757               1.3598349           1.2280089e-05           2.2038149e-14   search-37/
               6.3511444               2.6987414               1.3989317           1.3446044e-05           4.1129672e-14   search-38/
               6.4739846               2.7031698               1.4381092           1.5424616e-05           2.7230845e-14   search-39/
               6.5975809               2.7042181               1.4774267           1.6183449e-05             2.21599e-14   search-40/
               6.7214945                2.702537               1.5168545           1.5311108e-05           1.4063302e-14   search-41/
                6.845379               2.6989055               1.5563287           1.4155569e-05           2.2017158e-14   search-42/
               6.9690882               2.6939677               1.5958075           1.3416746e-05           1.4811923e-14   search-43/
               7.0926079               2.6881566               1.6352766           1.2893028e-05           1.5515477e-14   search-44/
               7.2159681               2.6817226               1.6747363           1.2376025e-05           1.0457701e-14   search-45/
               7.3391986               2.6747996               1.7141901           1.1802329e-05           5.8445516e-15   search-46/
               7.4623177               2.6674808               1.7536391           1.1197019e-05           8.5606773e-15   search-47/
               7.5853406               2.6598927               1.7930793           1.0681679e-05           9.9051488e-15   search-48/
               7.7082947               2.6522474               1.8325024           1.0470385e-05           8.2948947e-15   search-49/
               7.8312332                2.644857                  1.8719           1.0828185e-05           9.7057506e-15   search-50/
               7.9542357               2.6381053               1.9112692           1.2082035e-05           1.2227097e-14   search-51/
               8.0773909               2.6323852               1.9506173           1.4837319e-05           4.8242899e-14   search-52/
               8.1863454               2.6284634               1.9853659           1.6447764e-05           5.1842974e-14   search-53/
                8.278693               2.6261333               2.0147776           1.7389622e-05           1.6859669e-16   search-54/
               8.3544755               2.6250555               2.0388916           1.8116378e-05           1.3905319e-16   search-55/
               8.4142402               2.6249912               2.0579006           1.9044455e-05           3.0836993e-16   search-56/
               8.4539908               2.6256558               2.0705513           1.6620091e-05           1.9909372e-16   search-57/
               8.4857353               2.6270489               2.0806888           1.8745722e-05           4.1863117e-16   search-58/
               8.5052136               2.6286999               2.0869768           1.7177543e-05           3.9906001e-16   search-59/
               8.5182305               2.6304397               2.0912693           1.6578389e-05           3.7773055e-16   search-60/
               8.5280579               2.6321562                2.094589           1.9720444e-05           3.4919441e-16   search-61/
               8.5340284               2.6330949                2.096584           1.7139873e-05           1.4802286e-16   search-62/
                8.539388               2.6334161               2.0983015           1.6322315e-05           4.9627722e-14   search-63/
               8.5449509               2.6329917               2.1000923           1.1261342e-05           1.6130304e-16   search-64/
               8.5517561               2.6316759               2.1024203           1.1052843e-05           1.6058115e-16   search-65/
               8.5572122               2.6302642               2.1043843           1.7230698e-05           3.1009144e-14   search-66/
               8.5631377                2.628547               2.1065759            1.192648e-05           3.9465562e-14   search-67/
               8.5706939               2.6262186               2.1094177           1.0167851e-05           3.4926136e-14   search-68/
               8.5800681               2.6232435               2.1129738           1.0678492e-05           3.5557299e-14   search-69/
               8.5915213               2.6195892               2.1173253           1.0998987e-05           5.5635433e-14   search-70/
               8.6055606               2.6151655               2.1226396             1.10716e-05           4.2838252e-14   search-71/
               8.6227416               2.6098904               2.1290948           1.1181351e-05           3.3122976e-14   search-72/
               8.6436382               2.6037025               2.1368678           1.1324001e-05           2.9187623e-14   search-73/
                8.668879               2.5965498               2.1461499           1.1456312e-05           3.0498287e-14   search-74/
                8.699149               2.5883879                2.157148           1.1576795e-05           3.1733855e-14   search-75/
               8.7351719               2.5791818               2.1700799           1.1692298e-05            1.779979e-14   search-76/
               8.7776793               2.5689055               2.1851662           1.1808826e-05           2.2674229e-14   search-77/
               8.8273321               2.5575445               2.2026068           1.1941242e-05           2.2515896e-14   search-78/
               8.8845092               2.5451106               2.2225146             1.21263e-05           1.1435742e-14   search-79/
