      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 298.312      0.336195      0.454744     0.0735088       0.11772      0.134203     0.0192616             0             0       1.46472      0.732359     -0.732359       1.46472
 309.434      0.341874      0.462199     0.0757417      0.119964      0.134752     0.0201281             0             0       1.54039      0.770196     -0.770196       1.54039
 320.829      0.347253      0.469325     0.0777463        0.1219       0.13514     0.0209042             0             0       1.61541      0.807704     -0.807704       1.61541
 332.475      0.352338      0.476118     0.0795423      0.123569      0.135404     0.0215964             0             0       1.68968      0.844842     -0.844842       1.68968
 346.351        0.3579       0.48361     0.0813954      0.125223      0.135591     0.0223059             0             0       1.77517      0.887587     -0.887587       1.77517
 360.557      0.363084      0.490652     0.0830144      0.126608      0.135684     0.0229211             0             0       1.85942      0.929711     -0.929711       1.85942
 375.101      0.367905       0.49725     0.0844198      0.127766       0.13571     0.0234508             0             0       1.94231      0.971155     -0.971155       1.94231
 392.042      0.372961      0.504223     0.0857773      0.128844       0.13569     0.0239586             0             0       2.03466       1.01733      -1.01733       2.03466
 409.449      0.377604      0.510681     0.0869007      0.129707      0.135645     0.0243757             0             0        2.1251       1.06255      -1.06255        2.1251
  427.33      0.381895      0.516698     0.0878116      0.130381      0.135601     0.0247101             0             0       2.21386       1.10693      -1.10693       2.21386
  445.65      0.385935      0.522421      0.088539      0.130874      0.135576     0.0249672             0             0       2.30171       1.15086      -1.15086       2.30171
 464.301      0.389862      0.528052     0.0891178      0.131166      0.135558     0.0251465             0             0       2.38977       1.19489      -1.19489       2.38977
 483.103      0.393783      0.533752     0.0895722      0.131205      0.135503      0.025238             0             0       2.47861        1.2393       -1.2393       2.47861
 501.898      0.397697      0.539532     0.0899026       0.13095       0.13535     0.0252304             0             0       2.56741       1.28371      -1.28371       2.56741
 520.693      0.401505      0.545247     0.0900859      0.130399      0.135057     0.0251193             0             0       2.65416       1.32708      -1.32708       2.65416
 542.175      0.405501      0.551359     0.0900586      0.129439      0.134523     0.0248651             0             0       2.74628       1.37314      -1.37314       2.74628
 564.441      0.408965      0.556825     0.0896812      0.128094      0.133713     0.0244507             0             0       2.82782       1.41391      -1.41391       2.82782
 588.127      0.411635      0.561308     0.0887917      0.126237      0.132499     0.0238197             0             0       2.89232       1.44616      -1.44616       2.89232
  608.04      0.412965       0.56388     0.0876062      0.124277      0.131132     0.0231195             0             0       2.92538       1.46269      -1.46269       2.92538
 625.631      0.413511      0.565339     0.0862477      0.122213      0.129636     0.0223747             0             0       2.93917       1.46958      -1.46958       2.93917
 643.954      0.413675       0.56635     0.0846142      0.119757      0.127823     0.0215012             0             0        2.9427       1.47135      -1.47135        2.9427
 662.522      0.413737      0.567266     0.0828717      0.117042      0.125812     0.0205665             0             0       2.94189       1.47095      -1.47095       2.94189
 681.107       0.41399      0.568447     0.0811892      0.114246      0.123756     0.0196438             0             0       2.94338       1.47169      -1.47169       2.94338
 699.689      0.414602      0.570087      0.079684      0.111536      0.121794     0.0187898             0             0       2.95151       1.47575      -1.47575       2.95151
 718.191      0.415562      0.572141     0.0784096      0.109041      0.120021     0.0180381             0             0       2.96703       1.48351      -1.48351       2.96702
 736.473       0.41673      0.574399     0.0773528      0.106819      0.118467     0.0173938             0             0       2.98772       1.49386      -1.49386       2.98772
 757.365      0.418121      0.576969     0.0763213      0.104555      0.116898     0.0167567             0             0       3.01389       1.50694      -1.50694       3.01389
 780.773      0.419496      0.579503     0.0752789      0.102288      0.115317     0.0161297             0             0       3.04093       1.52047      -1.52047       3.04093
