direction,continuation_step,Re,period,norm,shear,power,raw_state_path,x0_state_path
lower_Re_attempt,21,443.10914481987123,8.798488828717318,0.2639029925037205,1.6684892401317257,1.6684892401317257,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0021_Re443.10914482_T8.79848883.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0021_Re443.10914482_T8.79848883.asc
lower_Re_attempt,22,444.5233583802682,8.796102017257198,0.26401908875618507,1.6702960594587721,1.6702960594587721,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0022_Re444.52335838_T8.79610202.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0022_Re444.52335838_T8.79610202.asc
lower_Re_attempt,23,445.93757194079706,8.794351851729276,0.26416051220314307,1.6722346743897354,1.6722346743897354,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0023_Re445.93757194_T8.79435185.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0023_Re445.93757194_T8.79435185.asc
lower_Re_attempt,24,447.35178550141796,8.793185051545263,0.26432557741334595,1.6743001106827329,1.6743001106827329,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0024_Re447.35178550_T8.79318505.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0024_Re447.35178550_T8.79318505.asc
lower_Re_attempt,25,447.6169505440495,8.793028837249867,0.26435909371663807,1.6747014523490797,1.6747014523490797,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0025_Re447.61695054_T8.79302884.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0025_Re447.61695054_T8.79302884.asc
lower_Re_attempt,26,447.63904493353846,8.793015520266447,0.2643618802640388,1.6747348260507415,1.6747348260507415,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0026_Re447.63904493_T8.79301552.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0026_Re447.63904493_T8.79301552.asc
lower_Re_attempt,27,449.0532584942224,8.7924929633348,0.26455363904397033,1.6769480006253725,1.6769480006253725,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0027_Re449.05325849_T8.79249296.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0027_Re449.05325849_T8.79249296.asc
lower_Re_attempt,28,450.46747205494205,8.792466676015426,0.2647664498328492,1.6792811248064516,1.6792811248064516,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0028_Re450.46747205_T8.79246668.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0028_Re450.46747205_T8.79246668.asc
lower_Re_attempt,29,451.8816856156707,8.792907267061075,0.2649995094247722,1.6817324760001469,1.6817324760001469,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0029_Re451.88168562_T8.79290727.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0029_Re451.88168562_T8.79290727.asc
lower_Re_attempt,30,453.29589917639055,8.793789756012448,0.26525217292740183,1.6843009642363387,1.6843009642363387,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0030_Re453.29589918_T8.79378976.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0030_Re453.29589918_T8.79378976.asc
