                     %Lz                     obs                       s                guesserr                   error     directory
               3.8711088               2.8705377              0.61901021           1.5512145e-05           2.5490704e-16   search-32/
               3.8428746               2.8768155              0.62690074           1.5665567e-05           2.5145033e-16   search-33/
               3.8076352               2.8787572              0.63577681           1.1017829e-05           4.8625719e-15   search-34/
               3.7687128               2.8771992              0.64554551           1.4542676e-05           1.7945344e-14   search-35/
               3.7296445               2.8737536               0.6555015            1.740859e-05           2.7714494e-16   search-36/
               3.6911823               2.8695105              0.66540717            1.160191e-05           9.3655785e-15   search-37/
               3.6434817               2.8637965              0.67775575           1.0792597e-05           4.7392093e-15   search-38/
               3.5875803               2.8569743              0.69224585           1.1651539e-05           7.2047838e-15   search-39/
               3.5317562               2.8502459              0.70670346           1.0456587e-05           3.2526417e-15   search-40/
               3.4664888               2.8425691              0.72357915           1.1772266e-05           3.9948982e-15   search-41/
               3.4011066               2.8351589              0.74044496           1.1207035e-05           4.5723491e-15   search-42/
               3.3355714               2.8281638              0.75729183           1.0193393e-05           2.7111003e-15   search-43/
               3.2599572                2.820913              0.77662734             1.20567e-05           6.3123083e-15   search-44/
               3.1839174               2.8148117              0.79594174             1.34097e-05           2.9713143e-15   search-45/
               3.1073697               2.8099894              0.81526723           1.5017283e-05           2.9195098e-15   search-46/
               3.0303577               2.8061119              0.83464075           1.6493682e-05           4.6021709e-15   search-47/
               2.9530712               2.8020655               0.8540933           1.7633473e-05           1.0408653e-14   search-48/
               2.8758246               2.7957699              0.87372403            1.817343e-05           2.2026054e-14   search-49/
               2.7993291               2.7844428              0.89387746           1.8697709e-05           7.5920459e-15   search-50/
               2.7343046               2.7684305              0.91245671           1.6505316e-05           1.3446531e-14   search-51/
               2.6745526               2.7467839              0.93172091           1.9464738e-05           1.2424295e-14   search-52/
               2.6292894               2.7250566              0.94836853           1.7081728e-05           8.9184474e-15   search-53/
               2.5899346               2.7018849              0.96468998           1.3494475e-05           1.6553019e-15   search-54/
               2.5512241               2.6747498              0.98275195           1.2103246e-05           9.5075629e-15   search-55/
               2.5132299               2.6434541               1.0027418           1.2061679e-05           9.3103886e-15   search-56/
               2.4761771               2.6079562               1.0247385           1.2110707e-05            7.998736e-15   search-57/
               2.4399152               2.5678406               1.0490392           1.2050253e-05            9.240408e-15   search-58/
               2.4044357               2.5226931               1.0759195           1.2042535e-05           6.9993551e-15   search-59/
               2.3699286               2.4722349               1.1055622           1.2102535e-05           2.3747509e-15   search-60/
                2.336724               2.4163303               1.1380611           1.2209113e-05           6.0624003e-15   search-61/
               2.3083594               2.3614583               1.1697064           1.0060478e-05           8.8659913e-15   search-62/
               2.2793215               2.2963445               1.2070165           1.1326714e-05           3.3234967e-15   search-63/
               2.2550495               2.2321656               1.2435948           1.0702121e-05           4.3361472e-15   search-64/
               2.2327681               2.1609289               1.2840189           1.2349238e-05            1.239446e-15   search-65/
               2.2152563                2.089818               1.3242257           1.2881887e-05           2.8700439e-15   search-66/
               2.2023816               2.0175364               1.3649787           1.3780287e-05           8.4391817e-15   search-67/
               2.1944149               1.9385083               1.4094411            1.566304e-05           3.5715124e-16   search-68/
               2.1935346               1.9193379                1.420218           2.1482044e-06           3.4103024e-14   search-71/
               2.1930644               1.8955688               1.4335779           7.6349478e-07           1.0510742e-15   search-73/
               2.1941861               1.8509493               1.4586578           2.9969289e-06           1.6389703e-14   search-74/
               2.1994227               1.7975991               1.4886718           7.6910265e-06           5.9380905e-14   search-75/
                2.208902               1.7478821               1.5167155           1.0318761e-05           2.9454535e-14   search-76/
               2.2228122               1.7014734               1.5430302           1.0693967e-05           1.0012417e-14   search-77/
               2.2415781               1.6581871               1.5678073           1.0542217e-05           3.1901861e-14   search-78/
               2.2658421               1.6180385               1.5911737            1.048838e-05           2.4442835e-14   search-79/
