      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
 356.196      0.245536      0.338361     0.0483594     0.0612286      0.105473    0.00608757  -2.88828e-15             0      0.980511      0.490256     -0.490256      0.980511
 372.509      0.249639       0.34433     0.0485849     0.0609519        0.1045    0.00607562  -2.75126e-15             0       1.01412      0.507062     -0.507062       1.01412
 389.631      0.251427      0.347178     0.0479483     0.0599992      0.102891    0.00589894  -3.31392e-15             0       1.03128      0.515641     -0.515641       1.03128
 402.924      0.250819      0.346667     0.0468047     0.0587532      0.101208    0.00564262  -3.00315e-15             0       1.02996       0.51498      -0.51498       1.02996
 413.421      0.249277      0.344803     0.0455991     0.0575331     0.0996866    0.00538934  -2.68463e-15             0       1.02129      0.510643     -0.510643       1.02129
 423.802      0.247056      0.341988     0.0442474     0.0562077     0.0980907    0.00511713  -3.03157e-15             0       1.00791      0.503957     -0.503957       1.00791
 434.003       0.24438      0.338524     0.0428441     0.0548586     0.0964931    0.00484509  -3.16143e-15             0      0.991617      0.495808     -0.495808      0.991616
 446.227      0.240936      0.334009     0.0412031     0.0532965     0.0946454    0.00453822  -2.74207e-15             0      0.970942      0.485471     -0.485471      0.970942
 460.162      0.237495      0.329484     0.0396068     0.0517591     0.0928028     0.0042477  -3.13725e-15             0      0.951304      0.475652     -0.475652      0.951304
 472.453      0.235224      0.326515     0.0384997     0.0506565     0.0914594    0.00404831  -2.99058e-15             0      0.939492      0.469746     -0.469746      0.939492
 484.953       0.23356      0.324364      0.037612     0.0497377     0.0903235     0.0038885  -2.75173e-15             0      0.932033      0.466016     -0.466016      0.932033
  497.58       0.23239      0.322876     0.0369072     0.0489792     0.0893695     0.0037611  -2.91632e-15             0      0.928148      0.464074     -0.464074      0.928148
 513.045      0.231504      0.321785     0.0362591     0.0482496     0.0884287    0.00364274  -2.65876e-15             0      0.927461      0.463731     -0.463731      0.927461
 531.239      0.231106      0.321357     0.0357608     0.0476471     0.0876163    0.00354909  -2.97125e-15             0      0.931766      0.465883     -0.465883      0.931766
 549.412       0.23136      0.321797     0.0355365     0.0473188     0.0871263    0.00350191  -2.91058e-15             0      0.941715      0.470858     -0.470858      0.941715
 570.014      0.232542      0.323485     0.0356422     0.0473155     0.0870165    0.00350912  -3.07408e-15             0      0.961283      0.480642     -0.480642      0.961283
 590.375      0.234969      0.326841     0.0362109     0.0477938     0.0875019    0.00359548  -2.75131e-15             0      0.992675      0.496337     -0.496337      0.992674
 606.635      0.238183      0.331245     0.0370887     0.0486163     0.0884368    0.00373911  -2.74849e-15             0          1.03         0.515        -0.515          1.03
 619.356        0.2417      0.336053     0.0380709     0.0495626     0.0895422    0.00390585  -2.83042e-15             0       1.06867      0.534335     -0.534335       1.06867
 629.954      0.245226      0.340876     0.0390431      0.050506     0.0906583    0.00407523  -2.79387e-15             0       1.10666      0.553329     -0.553329       1.10666
 640.074      0.248864      0.345848     0.0400502     0.0514932     0.0918618    0.00425556  -2.36659e-15             0       1.14666      0.573332     -0.573332       1.14666
 651.543      0.253835      0.352602     0.0415488     0.0530035      0.093797    0.00453568  -2.47277e-15             0       1.20427      0.602137     -0.602137       1.20427
 653.618      0.255228      0.354483      0.042008     0.0534759     0.0944076    0.00462435  -2.66259e-15             0       1.22057      0.610285     -0.610285       1.22057
 655.119      0.256813      0.356616       0.04255     0.0540381     0.0951298    0.00473061  -2.84672e-15             0       1.23885      0.619425     -0.619425       1.23885
 655.535      0.257719      0.357832     0.0428687     0.0543712     0.0955561    0.00479395  -2.75055e-15             0       1.24915      0.624576     -0.624576       1.24915
  655.58      0.258847      0.359344     0.0432758     0.0547999      0.096106    0.00487583  -2.66486e-15             0       1.26188      0.630939     -0.630939       1.26188
 654.168      0.260911      0.362094     0.0440599     0.0556398     0.0972043    0.00503706  -2.41081e-15             0       1.28523      0.642616     -0.642616       1.28523
 650.051      0.262978      0.364813     0.0449436     0.0566218     0.0985783    0.00522595  -2.88507e-15             0       1.31007      0.655034     -0.655034       1.31007
 643.386      0.264279      0.366459     0.0456891     0.0575081      0.100008    0.00539467  -2.72087e-15             0       1.32963      0.664814     -0.664814       1.32963
 634.894      0.264107      0.366062     0.0461202     0.0581048      0.101304    0.00550324  -2.96432e-15             0       1.33814      0.669068     -0.669068       1.33814
 627.413      0.262706      0.363974     0.0462568      0.058414      0.102348    0.00555188   -2.5826e-15             0         1.338      0.668998     -0.668998       1.33799
 620.857      0.262091      0.363022     0.0463825     0.0587115      0.103267    0.00559837  -2.72979e-15             0       1.34092      0.670458     -0.670458       1.34091
